AirportID,Delay
10333,-16.30188679245283
12094,-14.125
11525,-12.701754385964913
12129,-12.38888888888889
10141,-11.35483870967742
10577,-11.0
13459,-10.71264367816092
12888,-10.18867924528302
12389,-10.180851063829786
11097,-9.584615384615384
13127,-9.416666666666666
12003,-9.38655462184874
11013,-8.842105263157896
14543,-8.431034482758621
13344,-7.912280701754386
14709,-7.901639344262295
12335,-7.87719298245614
11447,-7.615384615384615
12016,-7.419354838709677
10739,-7.222222222222222
10779,-7.148148148148148
11921,-7.030651340996169
12519,-6.878048780487805
10747,-6.536363636363636
10754,-6.371794871794871
10170,-6.155172413793103
13873,-6.116666666666666
13184,-6.0773809523809526
11076,-5.827586206896552
14113,-5.662650602409639
14794,-5.417355371900826
11865,-5.409090909090909
12343,-5.1923076923076925
10849,-5.135135135135135
13486,-4.936507936507937
11337,-4.877906976744186
11587,-4.849056603773585
15389,-4.790697674418604
12280,-4.5024390243902435
11617,-4.192982456140351
14457,-3.9384615384615387
11898,-3.9097222222222223
12255,-3.5
10551,-3.1882352941176473
12156,-3.142857142857143
12265,-3.097560975609756
15991,-3.064516129032258
10299,-2.937062937062937
13433,-2.835897435897436
13970,-2.8333333333333335
14006,-2.754385964912281
11413,-2.754385964912281
15041,-2.693548387096774
12177,-2.5636363636363635
13230,-2.508130081300813
11122,-2.3225806451612905
14952,-2.227272727272727
11637,-2.161870503597122
11603,-2.1555555555555554
11648,-1.9403973509933774
12982,-1.801186943620178
13029,-1.6861924686192469
10165,-1.6666666666666667
14256,-1.639344262295082
12448,-1.6054590570719602
12758,-1.6018779342723004
14869,-1.2361540924127628
12173,-1.104854368932039
12402,-0.9391771019677997
14588,-0.8421052631578947
14783,-0.7988826815642458
12266,-0.7792184881361912
13830,-0.6327739387956565
12523,-0.4765840220385675
11695,-0.3790322580645161
12884,-0.2183406113537118
14252,-0.2054794520547945
14150,-0.18292682926829268
10135,0.05625
13487,0.07477929721308638
11630,0.07751937984496124
13485,0.30694275274056027
10146,0.3333333333333333
13061,0.3877551020408163
14986,0.5220588235294118
11884,0.5442424242424242
10918,0.6037735849056604
11577,0.6761363636363636
14828,0.7547169811320755
10713,0.8204711616571893
14574,0.8894472361809045
11973,1.0579710144927537
10627,1.0786026200873362
14908,1.1063889670700817
12007,1.1612903225806452
12278,1.2071240105540897
10620,1.211320754716981
10731,1.2588235294117647
16218,1.2903225806451613
12397,1.2921348314606742
10561,1.3522727272727273
14635,1.5393311351860575
11953,1.5945945945945945
12441,1.7114093959731544
10926,1.8032786885245902
14193,1.9743589743589745
14222,2.0
14107,2.02390527256479
13360,2.0277777777777777
11433,2.055225225225225
11292,2.0943366461587
12264,2.144413320883909
13256,2.2146341463414636
11057,2.3317444219066936
10257,2.353494623655914
15024,2.4304461942257216
12951,2.4813432835820897
13577,2.6039755351681957
14747,2.6096069868995633
12391,2.635135135135135
15897,2.857142857142857
11298,2.8749263695268015
12217,2.91812865497076
13232,2.94718404742657
12323,3.064516129032258
14831,3.254501800720288
11638,3.265753424657534
10821,3.337074790974688
14679,3.342755681818182
11471,3.3793103448275863
14814,3.43859649122807
15624,3.486153846153846
13931,3.4922600619195046
12819,3.691919191919192
14057,3.7090417310664607
15919,3.723991507430998
10397,3.74203016205077
14711,3.7533333333333334
13930,3.7576505215772844
10158,3.8067796610169493
