OriginAirportID,DestAirportID,Delay
12945,12953,-44.0
10581,12953,-35.0
12264,12094,-30.75
11697,13296,-29.0
12173,14869,-29.0
11618,10849,-26.875
12982,11292,-26.5
12953,10581,-26.0
10994,14747,-25.41176470588235
12173,10299,-25.258064516129032
14321,11433,-25.0
10792,14107,-24.838709677419356
14122,14100,-24.76271186440678
11292,14027,-24.612903225806452
12982,14057,-24.61111111111111
15991,12523,-24.451612903225808
10299,12758,-24.125
11193,10821,-24.0
12953,13502,-23.75
12173,10666,-23.666666666666668
12953,14492,-23.333333333333332
14747,10994,-22.88235294117647
12173,12266,-22.806451612903224
14193,13232,-22.666666666666668
12451,12953,-22.5
11278,14747,-22.29032258064516
10299,13830,-22.2
12173,11292,-22.193548387096776
12173,13930,-21.806451612903224
12389,13487,-21.43548387096774
14107,12264,-21.225806451612904
14321,12953,-21.0
13487,14576,-21.0
13487,13851,-20.5
12173,11618,-20.322580645161292
14492,12191,-19.70967741935484
13851,14747,-19.451612903225808
14908,11618,-19.448275862068964
12389,12266,-19.105263157894736
14747,14492,-19.096774193548388
11267,11292,-19.0625
12264,12441,-19.0
11278,13871,-18.59090909090909
11503,12478,-18.548387096774192
14843,11042,-18.4
10721,14057,-18.096774193548388
11618,14747,-18.08421052631579
14683,12478,-18.032258064516128
10721,11066,-17.982142857142858
12094,12264,-17.875
12478,12173,-17.866666666666667
12982,14771,-17.771428571428572
12402,12892,-17.727272727272727
12992,14107,-17.677419354838708
14100,12451,-17.571428571428573
10397,12441,-17.416666666666668
14492,12953,-17.166666666666668
13830,14893,-17.129032258064516
11057,14747,-17.048387096774192
14576,11057,-17.03448275862069
14122,12953,-17.0
14576,12953,-17.0
13296,11433,-17.0
12982,14679,-17.0
13487,11618,-17.0
11618,14908,-16.88888888888889
15412,11618,-16.814814814814813
12982,13796,-16.714285714285715
12982,14831,-16.58823529411765
10257,11057,-16.573033707865168
14057,12758,-16.516129032258064
11066,11057,-16.5
11995,12953,-16.5
13487,13486,-16.483870967741936
14843,12264,-16.4375
12343,12129,-16.419354838709676
13204,14321,-16.333333333333332
11278,12889,-16.129032258064516
11193,12953,-16.11111111111111
10994,11697,-16.06451612903226
14122,14107,-16.010752688172044
13487,12441,-16.0
12889,10299,-15.76923076923077
14843,13487,-15.692307692307692
12953,12451,-15.666666666666666
12953,14100,-15.6
15096,11057,-15.568965517241379
13495,12264,-15.516129032258064
13502,12953,-15.5
10529,12264,-15.5
14747,13851,-15.32258064516129
14685,11433,-15.3
14747,12982,-15.209677419354838
10792,14100,-15.125
10721,12339,-15.017543859649123
11278,14100,-15.0
12264,14747,-14.94059405940594
11267,13487,-14.909090909090908
14679,12264,-14.824175824175825
14492,15016,-14.774193548387096
14057,10299,-14.741935483870968
10785,11433,-14.678571428571429
13502,14107,-14.666666666666666
10397,10849,-14.625
12898,14635,-14.571428571428571
12889,12264,-14.5
10713,14893,-14.407407407407407
12478,13487,-14.365079365079366
12173,11298,-14.303030303030303
11066,13796,-14.290322580645162
11423,14107,-14.17741935483871
10994,11433,-14.150943396226415
12264,12889,-14.148936170212766
13230,11057,-14.142857142857142
14122,15016,-14.136363636363637
10666,13830,-14.11111111111111
14683,14747,-14.03225806451613
11433,10333,-14.0
13244,10423,-14.0
13487,12264,-14.0
11618,13198,-14.0
12441,12264,-14.0
14027,11292,-13.96774193548387
12173,12264,-13.941176470588236
10821,14747,-13.935483870967742
14679,11618,-13.910112359550562
11778,10397,-13.838709677419354
11057,13198,-13.78448275862069
14730,14107,-13.741935483870968
15304,14747,-13.67741935483871
12264,13232,-13.666666666666666
11109,10397,-13.538461538461538
12264,13487,-13.5
15304,12264,-13.473118279569892
13830,14831,-13.431034482758621
14492,14771,-13.387096774193548
11481,11259,-13.333333333333334
13930,10469,-13.280898876404494
13232,13891,-13.258064516129032
13871,14747,-13.193548387096774
13198,11618,-13.166666666666666
12264,14679,-13.022988505747126
10140,13930,-13.0
13851,13487,-13.0
