OriginAirportID,DestAirportID,Delay
11618,15919,-34.0
14262,14057,-33.5
13277,11298,-26.0
10299,12892,-24.875
14679,12758,-24.153846153846153
13198,11618,-23.333333333333332
10693,14771,-22.633333333333333
13930,13486,-22.0
13851,11066,-22.0
12264,10423,-21.571428571428573
12478,11433,-21.352941176470587
10994,14747,-21.352941176470587
14524,11292,-20.666666666666668
11292,12758,-20.5
11278,10154,-20.5
10257,10397,-20.32941176470588
11618,10299,-20.0
13487,12451,-19.75
10397,10299,-19.75
14107,12264,-19.733333333333334
11057,15356,-19.307692307692307
14814,11292,-19.25
13830,11298,-19.235294117647058
14635,10529,-19.217391304347824
13486,13930,-19.0
11721,11618,-18.7
10158,13930,-18.666666666666668
14843,12266,-18.59375
14908,11618,-18.26829268292683
12953,14100,-18.16216216216216
13851,11618,-18.0
12266,10372,-18.0
13871,14771,-17.583333333333332
12758,11292,-17.5
10713,14057,-17.366666666666667
10529,14100,-17.23076923076923
13296,10397,-17.1
14683,14747,-17.066666666666666
13851,13487,-17.0
15024,10397,-17.0
11977,13495,-17.0
11865,14869,-16.733333333333334
14843,11298,-16.666666666666668
10140,13487,-16.653846153846153
11292,12888,-16.596153846153847
11697,13198,-16.166666666666668
13342,14100,-16.153846153846153
11292,13830,-16.0
10529,11618,-16.0
11298,10599,-16.0
13495,13342,-16.0
14828,14747,-15.818181818181818
13204,11721,-15.75
15096,13487,-15.733333333333333
12478,15024,-15.714285714285714
14057,11433,-15.590909090909092
12519,11447,-15.51923076923077
12173,10299,-15.4
14747,15304,-15.366666666666667
10299,12954,-15.333333333333334
11433,10994,-15.333333333333334
13204,10874,-15.25
13871,11278,-15.166666666666666
10529,12892,-15.074074074074074
14869,10779,-15.071428571428571
12758,14107,-15.058823529411764
14831,12982,-15.058823529411764
14843,10397,-15.017857142857142
12266,11986,-15.0
13485,12266,-15.0
11986,12266,-15.0
11292,12012,-15.0
14893,12173,-14.933333333333334
13796,12758,-14.789473684210526
14307,10397,-14.776470588235295
14489,14869,-14.672413793103448
11423,10397,-14.670588235294117
10994,11433,-14.666666666666666
14520,12335,-14.576923076923077
11648,14869,-14.571428571428571
12511,11298,-14.5
13367,11292,-14.5
11618,10581,-14.5
14893,13830,-14.5
14321,10397,-14.5
10397,14321,-14.431818181818182
10721,10158,-14.428571428571429
11433,14057,-14.409090909090908
10994,14100,-14.375
12264,14679,-14.352941176470589
11423,12889,-14.266666666666667
10423,12264,-14.24
13871,12892,-14.2
10713,14893,-14.192307692307692
12264,12889,-14.188888888888888
13244,11433,-14.18421052631579
10165,10299,-14.11111111111111
15024,12478,-14.071428571428571
14685,11433,-14.0
15024,10721,-14.0
14730,10397,-13.99581589958159
14679,12264,-13.988372093023257
14869,10800,-13.987341772151899
11057,10423,-13.925925925925926
14771,10693,-13.9
13487,12441,-13.875
10299,14771,-13.857142857142858
13244,12892,-13.75
14635,12266,-13.676470588235293
12217,13930,-13.666666666666666
14122,12478,-13.636363636363637
13577,12265,-13.571428571428571
14576,10397,-13.564705882352941
13796,12982,-13.555555555555555
14843,12264,-13.5
14869,11097,-13.45631067961165
11122,14869,-13.440677966101696
14025,11697,-13.384615384615385
15370,11433,-13.384615384615385
14696,11433,-13.34351145038168
14025,13577,-13.3
11618,10980,-13.25
10397,14831,-13.181818181818182
12217,11433,-13.178571428571429
12173,10397,-13.161290322580646
14635,11193,-13.083333333333334
14730,11433,-13.066666666666666
14107,12278,-13.066666666666666
12012,11292,-13.0
13930,12217,-13.0
11298,12217,-13.0
11292,14543,-12.964285714285714
12889,11433,-12.846743295019158
13577,11298,-12.846153846153847
