AirportID,Delay
12129,-15.470588235294118
10779,-13.357142857142858
11525,-11.696428571428571
10165,-11.444444444444445
11122,-10.721311475409836
10739,-10.538461538461538
12012,-10.0
11097,-9.889908256880734
12343,-9.51923076923077
10631,-9.383333333333333
13127,-9.066666666666666
14520,-8.864406779661017
12016,-8.758620689655173
14113,-8.451219512195122
10333,-8.038461538461538
10141,-7.728813559322034
10747,-6.885245901639344
12389,-6.057471264367816
15389,-5.755813953488372
14588,-5.6
12519,-5.463414634146342
14794,-5.090909090909091
12177,-5.074074074074074
11013,-5.017857142857143
11447,-4.846153846153846
14150,-4.376237623762377
15041,-4.232323232323233
12280,-3.8550724637681157
13502,-3.6923076923076925
14252,-3.3986928104575163
15991,-2.8666666666666667
12156,-2.696551724137931
11630,-2.5578635014836797
12397,-2.4285714285714284
10926,-2.406779661016949
11648,-2.296875
11537,-2.128205128205128
13486,-2.0638297872340425
12982,-1.610344827586207
11997,-1.52
13873,-1.4137931034482758
10754,-1.3466666666666667
12255,-1.2941176470588236
10551,-1.2375
14222,-1.2307692307692308
10185,-1.1764705882352942
11587,-1.1538461538461537
14709,-1.1355932203389831
11921,-1.0358744394618835
12758,-0.9521492295214923
10620,-0.7375886524822695
12173,-0.20473537604456823
11603,-0.1134020618556701
11637,-0.05150214592274678
12523,0.057971014492753624
12819,0.12350597609561753
10245,0.5925925925925926
11049,0.8295454545454546
13830,0.8971153846153846
14543,0.9464285714285714
10299,1.1885625965996909
14869,1.193260756868844
12402,1.2272727272727273
13344,1.2641509433962264
11617,1.3859649122807018
13970,1.4827586206896552
11413,1.652542372881356
13433,1.6870748299319729
14457,1.8566978193146417
11336,1.8888888888888888
11695,2.0348837209302326
13487,2.081802015411974
13577,2.2023289665211063
16218,2.277310924369748
11638,2.4407796101949026
11471,2.6363636363636362
13184,2.881188118811881
14262,2.9186991869918697
10731,3.0238095238095237
10918,3.0576923076923075
11577,3.0638297872340425
11292,3.1516467973327944
12335,3.2363636363636363
12884,3.4322916666666665
15841,3.4745762711864407
12448,3.5364583333333335
12951,3.6032608695652173
10685,3.6294642857142856
14256,3.7
11898,3.746153846153846
10849,3.7972166998011927
10713,3.858426966292135
12264,3.867901972504483
12266,3.915838481511326
15295,3.9565217391304346
13377,3.96319018404908
10666,4.0
12003,4.132275132275132
15249,4.268421052631579
11057,4.4609233393752
14689,4.578231292517007
14828,4.5813953488372094
13029,4.585551330798479
14747,4.6325614934700745
13367,4.785977859778598
11337,4.828193832599119
11433,4.887888631090488
14908,4.987450085567598
13360,5.146853146853147
11423,5.343151693667157
14698,5.447284345047923
14025,5.513513513513513
14107,5.5531505160992145
10170,5.62962962962963
10561,5.6318407960199
12265,5.675
10577,5.675675675675675
11111,5.689655172413793
14057,5.8239004731032065
14831,5.828887286709925
14685,5.886002886002886
11003,5.898
14489,6.136752136752137
13198,6.374214626790651
14783,6.392307692307693
13264,6.424561403508772
14487,6.459770114942529
10800,6.469118340405469
13061,6.5568862275449105
11884,6.564263322884012
11977,6.646634615384615
14098,6.711111111111111
11481,6.771111111111111
13851,6.786206896551724
11973,6.824120603015075
10627,6.839805825242719
11193,7.081664910432034
12892,7.101168795868443
12889,7.123977246162238
12250,7.3125
13296,7.364016736401673
11624,7.395348837209302
14193,7.4
12441,7.404891304347826
10590,7.482758620689655
15624,7.534124629080119
10397,7.543334799824021
11252,7.662857142857143
10135,7.6716417910447765
13459,7.686046511627907
14570,7.692196531791907
12278,7.715728715728716
14679,7.779054054054054
10581,7.796610169491525
13931,7.796680497925311
15024,7.802955665024631
10874,7.813461538461539
11865,7.988372093023256
13796,8.096432681242808
10994,8.131643499591169
12896,8.221183800623052
14006,8.236363636363636
13232,8.324648523152328
10140,8.325663716814159
10868,8.448377581120944
11203,8.464285714285714
11066,8.520527859237538
13795,8.530973451327434
15897,8.568627450980392
14307,8.589954337899544
11721,8.631884057971014
13230,8.646825396825397
14674,8.789915966386555
10434,8.8
10279,8.88888888888889
11986,8.90146750524109
13871,8.912192393736017
12954,8.923076923076923
10821,8.98598968841067
13076,9.03061224489796
15016,9.091688789054523
10372,9.093333333333334
15376,9.11044003451251
15023,9.141414141414142
13158,9.170316301703163
11109,9.18050065876153
10423,9.185292157298377
11267,9.244635193133048
12339,9.271321070234114
13485,9.32876712328767
14730,9.338251986379115
14893,9.339080459770114
10469,9.507751937984496
11278,9.509938090583251
14986,9.518181818181818
14576,9.553254437869823
10693,9.79325699745547
11042,9.831663974151859
14492,9.913452188006483
10257,9.949742268041238
15380,10.114285714285714
13930,10.114576860941966
11996,10.118353344768439
14952,10.144578313253012
12992,10.295454545454545
11982,10.31060606060606
10408,10.33457249070632
11775,10.354761904761904
14814,10.37471783295711
13342,10.389298177588213
12217,10.398176291793312
15370,10.405030355594102
10529,10.47800741918389
12898,10.5
11150,10.574074074074074
14100,10.602311025517574
13244,10.7048
14683,10.755259467040673
11140,10.814634146341463
11612,11.052910052910052
13891,11.136524822695035
13303,11.254631311296768
10785,11.364548494983278
10154,11.418181818181818
14122,11.41941902109033
13495,11.50509424350484
11540,11.704471101417667
10431,11.829411764705883
15304,11.843918566208457
14633,11.94425087108014
14574,11.968421052631578
13256,12.006369426751592
14321,12.503521126760564
11259,12.527253295333097
11995,12.594420600858369
14843,12.65547263681592
12945,12.760722347629796
14635,12.806197183098591
10146,12.848837209302326
12915,12.926829268292684
11641,13.156028368794326
11076,13.258620689655173
14711,13.427480916030534
13204,13.476877040261153
14696,13.654427645788337
11146,13.661971830985916
12191,13.904225352112675
14108,14.08108108108108
12391,14.1775956284153
10792,14.438295165394402
10599,14.488272921108742
12478,14.674010455563854
10980,14.785915492957747
15323,14.878378378378379
10781,15.051948051948052
15412,15.164728682170542
15919,15.24074074074074
12451,15.24074074074074
14771,15.334709066305818
11298,15.503304255881575
15096,15.615555555555556
14027,15.651726226529377
12953,15.96353894406691
14524,16.178329571106094
10268,16.25
12197,16.460732984293195
13476,16.58149779735683
11980,16.9811320754717
10208,17.042168674698797
13422,17.150501672240804
12206,17.330472103004293
13541,17.366666666666667
14842,17.767441860465116
13241,18.49438202247191
11697,18.572243875278396
15607,18.848837209302324
12891,18.857142857142858
11823,18.930803571428573
12511,18.982758620689655
11953,19.11038961038961
11308,19.60576923076923
12323,20.234285714285715
10158,20.42361111111111
14109,21.15
13290,22.264705882352942
15027,24.11
10721,24.296040343668285
11618,24.31152517533759
13964,24.363636363636363
10990,24.568493150684933
10157,25.225806451612904
15070,25.81081081081081
12007,26.677419354838708
13933,29.43103448275862
10732,29.47027027027027
11778,32.258620689655174
12888,33.0
15356,35.23463687150838
15048,39.0
14254,39.986486486486484
11503,41.0
13277,48.34586466165413
15497,53.529411764705884
15411,171.0
