OriginAirportID,DestAirportID,Delay
12982,14057,-40.0625
14831,13127,-40.0
12758,10299,-38.5
12335,13487,-38.392857142857146
10299,13830,-37.23529411764706
14747,10994,-34.76470588235294
15991,12523,-33.58620689655172
12173,11292,-33.206896551724135
13930,10140,-33.0
12889,10299,-33.0
12173,14869,-31.689655172413794
11433,14843,-30.75
12094,12264,-29.857142857142858
12982,14831,-29.647058823529413
15991,10926,-28.413793103448278
12982,14771,-27.181818181818183
11433,14679,-26.697674418604652
12758,14057,-26.24137931034483
12478,14683,-25.03448275862069
14747,13495,-24.92105263157895
13871,13204,-24.75
12264,14679,-24.435897435897434
13342,11259,-24.103448275862068
15024,13930,-23.75
12441,12266,-23.571428571428573
14747,14492,-23.0
13830,14893,-22.79310344827586
12173,10666,-22.75
13244,10423,-22.75
12892,10299,-22.689655172413794
14683,14747,-22.413793103448278
12173,14893,-22.379310344827587
13830,13796,-22.08888888888889
12094,12266,-22.0
13487,14843,-21.9
10792,14635,-21.875
10926,15991,-21.862068965517242
14057,10299,-21.82758620689655
13303,15370,-21.75
12819,12523,-21.620689655172413
13232,15376,-21.393939393939394
12173,12266,-21.24137931034483
12012,12266,-21.0
12264,10423,-21.0
13296,11697,-21.0
11292,14635,-20.879310344827587
14122,14107,-20.729411764705883
12173,10299,-20.689655172413794
14576,15304,-20.517241379310345
13830,14771,-20.25
12402,12892,-20.176470588235293
10693,13796,-20.137931034482758
13198,14679,-20.103448275862068
13433,11292,-20.036363636363635
10693,14679,-20.03448275862069
11292,13367,-20.0
12982,13796,-19.916666666666668
10561,12266,-19.88888888888889
13198,14747,-19.862068965517242
13830,11298,-19.77777777777778
12758,14107,-19.727272727272727
12266,14831,-19.681818181818183
15096,11433,-19.571428571428573
14747,15304,-19.551724137931036
14747,14683,-19.517241379310345
11278,14747,-19.46551724137931
13487,13495,-19.425
13342,15304,-19.27777777777778
13487,15376,-19.272727272727273
12758,14831,-19.25
14122,11259,-19.24137931034483
14122,12266,-19.166666666666668
12389,12266,-19.11764705882353
12094,14747,-19.0
13830,14057,-19.0
13342,12892,-18.96
10257,11433,-18.9
13232,14683,-18.78846153846154
13502,10397,-18.77777777777778
13296,15304,-18.757575757575758
12758,14679,-18.75
12992,14107,-18.689655172413794
12758,14771,-18.586206896551722
11986,11292,-18.551724137931036
10299,13487,-18.448275862068964
12173,14057,-18.448275862068964
11003,10397,-18.41509433962264
12523,12819,-18.344827586206897
15389,11292,-18.333333333333332
15024,12264,-18.3
10257,13232,-18.29310344827586
11042,11292,-18.257425742574256
14635,12266,-18.25423728813559
12173,14831,-18.177777777777777
14122,10693,-18.17241379310345
12173,11618,-18.142857142857142
13198,13495,-18.137931034482758
12266,10561,-18.11111111111111
11433,14107,-18.019417475728154
12339,15919,-18.0
12441,11292,-18.0
12953,10785,-18.0
13296,11433,-17.94736842105263
14747,13851,-17.862068965517242
13487,10792,-17.5
13485,11292,-17.387096774193548
12451,11292,-17.344827586206897
11193,14635,-17.32758620689655
12266,11481,-17.310344827586206
13296,13204,-17.307692307692307
12339,12889,-17.29310344827586
13184,13487,-17.285714285714285
13930,15024,-17.25
14730,12889,-17.03448275862069
14100,11193,-17.0
14635,11259,-17.0
11603,12892,-17.0
11267,11292,-16.967741935483872
13342,13198,-16.956521739130434
10926,10299,-16.93103448275862
14747,11630,-16.903846153846153
11278,13495,-16.870967741935484
11423,12889,-16.82758620689655
13342,14107,-16.823529411764707
11503,12266,-16.79310344827586
15304,11193,-16.791666666666668
10257,10397,-16.76829268292683
11986,15016,-16.76
12173,13930,-16.75862068965517
14747,10299,-16.756207674943568
13930,13502,-16.714285714285715
11042,14107,-16.689655172413794
14683,13303,-16.666666666666668
10821,12191,-16.666666666666668
12339,14107,-16.655172413793103
12094,10397,-16.62962962962963
13244,11259,-16.603448275862068
12441,11298,-16.56896551724138
10821,10140,-16.551724137931036
12094,14771,-16.5
11278,13198,-16.49206349206349
11278,14057,-16.413793103448278
14747,12982,-16.362068965517242
11721,14635,-16.25
14122,12889,-16.03448275862069
15016,14747,-16.03448275862069
11433,10423,-16.0
14689,14057,-16.0
14107,12264,-15.96551724137931
14679,12758,-15.923076923076923
11193,12889,-15.895833333333334
11986,13204,-15.878787878787879
11433,15096,-15.857142857142858
14492,12191,-15.793103448275861
15016,10423,-15.758620689655173
10529,11292,-15.724137931034482
12945,12266,-15.666666666666666
12339,12191,-15.655172413793103
11618,13495,-15.655172413793103
12156,13487,-15.65
12264,11292,-15.64074074074074
14122,12191,-15.586206896551724
14747,12523,-15.582278481012658
12266,14908,-15.578125
11109,14747,-15.551724137931034
10693,14107,-15.517241379310345
14893,11259,-15.517241379310345
14492,14771,-15.5
10994,14747,-15.470588235294118
10849,11292,-15.448979591836734
15370,14107,-15.433962264150944
12389,13487,-15.431034482758621
12992,12889,-15.379310344827585
12173,14747,-15.374233128834355
14489,11292,-15.357142857142858
10599,12191,-15.34
14679,11433,-15.295454545454545
15411,12266,-15.277777777777779
14635,13342,-15.275862068965518
12264,12892,-15.258823529411766
14307,14635,-15.25
12173,12264,-15.25
14771,12094,-15.25
10721,14057,-15.241379310344827
10821,10423,-15.24
12278,12889,-15.206896551724139
10721,12339,-15.16
15376,13232,-15.121212121212121
11042,12889,-15.068965517241379
14100,11292,-15.059880239520957
13296,12953,-15.0
12266,14843,-14.96551724137931
10397,11540,-14.964285714285714
12982,12892,-14.945945945945946
13487,10299,-14.931034482758621
12758,14747,-14.925
13830,14831,-14.92
10792,14107,-14.89655172413793
12173,14771,-14.888297872340425
12523,15991,-14.862068965517242
13230,11433,-14.833333333333334
10397,14908,-14.80722891566265
13342,11298,-14.80722891566265
12339,11292,-14.79245283018868
14747,11433,-14.79136690647482
12264,12889,-14.782051282051283
13232,14908,-14.689655172413794
15370,12266,-14.634730538922156
15376,14057,-14.620689655172415
14057,11638,-14.620689655172415
14057,15376,-14.620689655172415
12264,12094,-14.571428571428571
10599,12889,-14.551724137931034
14698,14107,-14.536585365853659
14057,15016,-14.517241379310345
14747,13198,-14.517241379310345
12264,11298,-14.516129032258064
10140,12266,-14.5
10821,14679,-14.448275862068966
12982,14747,-14.448275862068966
14100,14107,-14.446601941747574
12523,14828,-14.431034482758621
14057,10721,-14.413793103448276
12264,15024,-14.4
11721,10397,-14.37037037037037
11292,14262,-14.359223300970873
12451,12266,-14.35
10397,14057,-14.316455696202532
11066,12889,-14.275862068965518
11995,11057,-14.263157894736842
10257,12889,-14.241379310344827
13158,12889,-14.206896551724139
13232,13891,-14.206896551724139
13495,14683,-14.206896551724139
14771,11042,-14.172413793103448
10423,13303,-14.166666666666666
13930,12448,-14.16
12266,11503,-14.137931034482758
13495,14679,-14.137931034482758
14747,12266,-14.072222222222223
12264,14107,-14.068965517241379
10821,14683,-14.046511627906977
10994,11259,-14.03448275862069
13796,10423,-14.0
12094,12892,-14.0
14747,12441,-14.0
14256,12523,-14.0
13232,14831,-14.0
14057,12266,-14.0
14869,13303,-13.947368421052632
11618,14679,-13.924050632911392
10257,15304,-13.848484848484848
11433,13230,-13.833333333333334
13158,12266,-13.80952380952381
12339,12892,-13.808219178082192
14524,12266,-13.794117647058824
11986,11433,-13.774193548387096
14831,12266,-13.772727272727273
13891,14057,-13.724137931034482
14107,10299,-13.714285714285714
14492,11259,-13.689655172413794
14122,14635,-13.672413793103448
10140,14771,-13.655172413793103
14635,13232,-13.631578947368421
12217,12266,-13.613333333333333
12266,12094,-13.606060606060606
13930,12012,-13.6
14122,11697,-13.596774193548388
12451,12191,-13.551724137931034
14679,12264,-13.551282051282051
11193,15304,-13.541666666666666
12173,12892,-13.53366583541147
10423,14747,-13.518518518518519
11292,14814,-13.5
14771,10849,-13.473684210526315
11292,13485,-13.46774193548387
13232,14635,-13.43157894736842
11278,14100,-13.333333333333334
13232,10994,-13.310344827586206
10397,14679,-13.278106508875739
13871,12889,-13.258620689655173
12264,12173,-13.25
10821,11292,-13.24074074074074
15016,12889,-13.208695652173914
10713,14893,-13.2
14843,12264,-13.1875
12173,12889,-13.17142857142857
14256,15841,-13.137931034482758
11433,14771,-13.113924050632912
11618,10257,-13.1
11697,10693,-13.064516129032258
11292,10299,-13.03448275862069
12173,13796,-13.023809523809524
12982,14679,-13.0
12264,12441,-13.0
10299,12758,-13.0
15919,12339,-13.0
11278,12191,-12.991071428571429
13970,10299,-12.969696969696969
12266,14108,-12.964285714285714
11278,12892,-12.885057471264368
13342,14635,-12.879518072289157
14635,10792,-12.875
10397,15027,-12.875
11618,10849,-12.857142857142858
12892,13244,-12.857142857142858
14489,14869,-12.8
13487,12335,-12.793103448275861
13502,14771,-12.75
14057,10397,-12.746835443037975
14771,10397,-12.734597156398104
14492,12889,-12.724137931034482
13871,11259,-12.689655172413794
13232,12278,-12.673469387755102
10721,13342,-12.652173913043478
13502,12892,-12.625
14027,11292,-12.620689655172415
11503,10397,-12.620689655172415
12173,10397,-12.586206896551724
14122,13487,-12.576923076923077
10821,13495,-12.540983606557377
11433,14986,-12.526315789473685
11292,12012,-12.5
13830,13930,-12.5
13930,10849,-12.473684210526315
14893,13487,-12.458333333333334
10397,13502,-12.444444444444445
10620,11292,-12.441441441441441
13198,13204,-12.395604395604396
14747,13303,-12.379310344827585
14747,12094,-12.375
12266,12945,-12.375
12173,14679,-12.351851851851851
12266,12177,-12.326530612244898
15412,12266,-12.311688311688311
14843,12266,-12.305084745762711
13487,14576,-12.285714285714286
11996,12191,-12.28
11618,12889,-12.267973856209151
11503,11292,-12.263157894736842
14307,15304,-12.258620689655173
12391,15304,-12.241379310344827
13256,12266,-12.228070175438596
15304,12889,-12.222222222222221
14576,13487,-12.214285714285714
11292,15376,-12.206666666666667
13830,10666,-12.176470588235293
14828,12819,-12.172413793103448
14683,11433,-12.166666666666666
12264,13232,-12.163636363636364
14747,14689,-12.137931034482758
13232,10140,-12.08
13830,14107,-12.045454545454545
12173,11298,-12.033898305084746
11193,14100,-12.0
14730,13487,-12.0
10821,13244,-11.96551724137931
10821,14747,-11.96551724137931
12953,11292,-11.962264150943396
11433,11259,-11.931034482758621
11721,15304,-11.931034482758621
12888,11292,-11.92
11042,12266,-11.91304347826087
12953,12191,-11.89873417721519
12266,12896,-11.831325301204819
14908,12266,-11.826771653543307
14027,12266,-11.8125
11697,12339,-11.727272727272727
11292,14543,-11.685185185185185
13232,14679,-11.67816091954023
14683,13487,-11.666666666666666
