OriginAirportID,DestAirportID,Delay
12982,11292,-42.285714285714285
12953,13502,-41.25
12758,10666,-35.75
11433,10994,-35.0
12758,11292,-33.42857142857143
12892,11648,-32.0
11618,13502,-32.0
14843,13487,-30.11111111111111
12129,12343,-29.677419354838708
12889,10299,-29.53846153846154
14828,10299,-28.25
13830,11292,-28.071428571428573
13487,12264,-28.0
12173,12264,-27.285714285714285
13830,13930,-27.285714285714285
13487,14576,-27.0
12953,13931,-27.0
13487,12173,-26.59259259259259
11278,11193,-25.75
14843,11042,-25.333333333333332
12264,13931,-25.0
13830,10666,-23.666666666666668
14893,12264,-23.333333333333332
14520,12335,-23.296296296296298
14711,10397,-23.0
14771,14122,-22.666666666666668
10257,11618,-22.333333333333332
15024,12266,-22.0
15024,13930,-21.88888888888889
12478,14122,-21.5
14570,13487,-21.0
12953,14986,-21.0
12478,12173,-20.846153846153847
13076,13487,-20.272727272727273
13930,10299,-20.25
15356,11697,-20.176470588235293
12478,11252,-20.161290322580644
14057,12758,-19.967741935483872
12478,12441,-19.6
12173,14869,-18.967741935483872
15991,12523,-18.766666666666666
11278,14747,-18.70967741935484
13296,10397,-18.516129032258064
14843,11433,-18.4
15096,11697,-18.387096774193548
11193,13244,-18.333333333333332
15024,10721,-18.2
12451,13487,-18.0
10994,11433,-18.0
15096,10397,-17.39080459770115
10721,14057,-17.045454545454547
14908,11618,-17.016393442622952
11648,12892,-17.0
12892,13871,-17.0
13487,12884,-17.0
13487,15370,-16.95
13487,12129,-16.60377358490566
12343,13487,-16.545454545454547
14986,11433,-16.5
12898,13204,-16.419354838709676
14679,10821,-16.35483870967742
13502,11618,-16.333333333333332
14679,12264,-16.283333333333335
14635,11721,-16.25
14122,15016,-16.161290322580644
14831,13487,-16.0
12758,11298,-16.0
14986,12953,-16.0
13487,14252,-15.903225806451612
12173,13930,-15.903225806451612
12173,10397,-15.774193548387096
12982,14107,-15.764705882352942
13871,12953,-15.65
14256,15841,-15.548387096774194
11066,13487,-15.439024390243903
10721,14685,-15.35483870967742
13930,12094,-15.25
11648,13487,-15.125
11433,14843,-15.1
13930,13502,-15.0
10529,11618,-14.703703703703704
14908,10397,-14.689655172413794
13930,15024,-14.666666666666666
10721,11193,-14.65
11423,14869,-14.625
10994,11697,-14.580645161290322
13487,10739,-14.49056603773585
10561,14771,-14.193548387096774
13487,10620,-14.096774193548388
13487,14570,-14.0
13487,12389,-13.947368421052632
12197,14635,-13.933333333333334
12758,14679,-13.833333333333334
10785,11433,-13.818181818181818
13487,11648,-13.8125
14679,11697,-13.708333333333334
11259,13891,-13.588235294117647
10785,10397,-13.516129032258064
15356,14027,-13.451612903225806
11618,13198,-13.4
15096,11057,-13.333333333333334
11618,14986,-13.333333333333334
11252,12478,-13.32258064516129
13830,14893,-13.290322580645162
15304,12898,-13.235294117647058
11278,12266,-13.147058823529411
10299,12173,-13.129032258064516
12451,14100,-13.127272727272727
14109,11298,-13.090909090909092
12892,14100,-13.064864864864864
12003,13487,-13.033333333333333
14679,12982,-13.0
14831,10821,-13.0
14588,11298,-13.0
11057,11193,-13.0
12402,12892,-12.947368421052632
12264,15024,-12.911764705882353
12758,14107,-12.864864864864865
11433,14986,-12.833333333333334
11618,12441,-12.818181818181818
11057,12191,-12.806451612903226
12889,11193,-12.779661016949152
12173,12266,-12.741935483870968
11433,10785,-12.727272727272727
15356,11433,-12.666666666666666
14222,12173,-12.5
12264,13487,-12.5
13487,10631,-12.403225806451612
