OriginAirportID,DestAirportID,Delay
15024,10721,-34.55555555555556
13487,12264,-34.0
14828,10299,-32.0
12982,11292,-31.25
10299,12758,-30.88888888888889
13487,14683,-29.25
12982,14057,-28.352941176470587
13930,10135,-28.0
13487,11267,-27.714285714285715
10299,10165,-26.0
13830,10666,-25.58823529411765
13204,14057,-25.5625
11618,13502,-24.125
10299,13830,-23.4
14057,12264,-23.217391304347824
15389,14747,-23.0
12094,12264,-23.0
14100,14082,-22.76923076923077
12451,11259,-22.166666666666668
14831,13487,-21.85185185185185
13891,11259,-21.633333333333333
14843,11042,-21.571428571428573
11648,13487,-21.285714285714285
14100,10423,-21.225806451612904
10299,12173,-20.612903225806452
15356,11697,-20.61111111111111
10434,11618,-20.0
10135,13930,-20.0
12094,12266,-19.705882352941178
12094,14679,-19.625
14574,13930,-19.5
10792,13487,-19.142857142857142
12012,12266,-19.0
11042,14843,-19.0
12343,13487,-18.830188679245282
12758,10666,-18.75
13487,10299,-18.64516129032258
15412,11433,-18.6
11267,13487,-18.5
10561,14771,-18.194444444444443
13204,14321,-18.0
14489,11292,-17.870967741935484
13487,14843,-17.833333333333332
15356,10397,-17.76923076923077
11721,10397,-17.707865168539325
11995,11433,-17.666666666666668
12264,12094,-17.625
13930,12451,-17.571428571428573
14107,12982,-17.483870967741936
10397,12173,-17.451612903225808
13796,13830,-17.385964912280702
10821,11481,-17.384615384615383
11977,10397,-17.35483870967742
14747,12441,-17.25
10397,13502,-17.25
11618,10434,-17.0
11292,12094,-17.0
14057,15016,-16.966666666666665
14831,12982,-16.941176470588236
11618,14986,-16.84375
15024,10397,-16.742424242424242
11618,10849,-16.545454545454547
11193,12953,-16.5
13930,14574,-16.5
11865,14869,-16.258064516129032
14321,11057,-16.161290322580644
11618,12094,-16.125
10299,13930,-16.113636363636363
13487,13303,-16.010752688172044
12441,12266,-16.0
14771,10849,-16.0
14831,12758,-16.0
11278,14492,-16.0
11986,10397,-15.94890510948905
11423,13204,-15.923076923076923
12094,11298,-15.885714285714286
12451,12953,-15.666666666666666
12339,12191,-15.568627450980392
12441,14747,-15.5
14633,10397,-15.35483870967742
12094,10397,-15.346153846153847
11433,10423,-15.282051282051283
13303,15370,-15.25
10397,14570,-15.25
11042,15016,-15.225806451612904
12266,12441,-15.142857142857142
12888,11292,-15.018518518518519
10849,13487,-15.0
12264,13487,-15.0
11193,13198,-15.0
11292,14635,-14.922222222222222
13487,12343,-14.754716981132075
13486,13487,-14.709677419354838
10165,10299,-14.666666666666666
11721,13487,-14.46551724137931
14869,11097,-14.306451612903226
11292,12255,-14.25925925925926
10397,14679,-14.214285714285714
10397,15376,-14.137931034482758
14057,11278,-14.129032258064516
14107,12264,-14.096774193548388
15389,14869,-14.07
10721,13303,-14.069124423963133
11042,11697,-14.064516129032258
14843,13487,-13.944444444444445
10257,14635,-13.75
14635,12266,-13.707692307692307
13495,12264,-13.666666666666666
15370,14869,-13.64516129032258
13487,12441,-13.625
14107,12758,-13.571428571428571
14869,13303,-13.56140350877193
13487,11278,-13.559322033898304
12519,11447,-13.462962962962964
11433,14027,-13.419354838709678
13232,14193,-13.4
10529,10397,-13.395939086294415
12173,10299,-13.387096774193548
14771,12094,-13.333333333333334
11986,15304,-13.314285714285715
11884,13487,-13.21311475409836
14107,12173,-13.2
14107,14588,-13.129032258064516
14057,10397,-13.108695652173912
13796,12982,-13.071428571428571
14893,12173,-13.03225806451613
15027,11057,-13.0
13367,11292,-13.0
10257,11618,-13.0
14730,11433,-13.0
12264,10423,-12.95
14027,12266,-12.882352941176471
14307,14635,-12.88
11433,14843,-12.75
13487,14520,-12.725806451612904
14843,10397,-12.71774193548387
10397,10140,-12.693548387096774
14082,14100,-12.692307692307692
10423,14057,-12.612903225806452
11298,10713,-12.548387096774194
14570,13930,-12.516129032258064
13485,10397,-12.451612903225806
14254,13204,-12.419354838709678
14679,12982,-12.307692307692308
10397,11540,-12.276315789473685
12264,11503,-12.25
11503,12264,-12.25
15370,13487,-12.214285714285714
14057,13487,-12.205882352941176
10397,13851,-12.052980132450331
11193,14635,-12.03225806451613
14057,12173,-12.0
10666,12758,-12.0
11503,11292,-12.0
12266,12012,-12.0
14893,13830,-11.903225806451612
12892,12758,-11.890322580645162
11109,10397,-11.846153846153847
14122,11298,-11.842696629213483
11865,11292,-11.810344827586206
13487,14679,-11.785714285714286
10397,14831,-11.689655172413794
13487,13495,-11.67741935483871
12217,13930,-11.666666666666666
15389,14771,-11.666666666666666
12255,11292,-11.61111111111111
10257,11057,-11.606741573033707
14771,13871,-11.580645161290322
15096,11057,-11.568965517241379
10529,13303,-11.483870967741936
11503,12892,-11.483870967741936
12758,14057,-11.451612903225806
11648,14869,-11.422222222222222
10158,13577,-11.419354838709678
10299,11292,-11.419354838709678
10408,11433,-11.404761904761905
14683,14869,-11.39344262295082
15304,14747,-11.387096774193548
12953,14986,-11.387096774193548
10397,14908,-11.348314606741573
14252,13487,-11.32258064516129
14747,12264,-11.26605504587156
11433,15412,-11.2
12266,14027,-11.1875
11267,10397,-11.141666666666667
14683,12478,-11.096774193548388
13204,14107,-11.013793103448275
14831,13830,-11.0
10397,14321,-11.0
10279,11298,-11.0
10994,11697,-10.96774193548387
11066,10397,-10.950617283950617
15304,14771,-10.935483870967742
14489,14869,-10.935483870967742
11503,14107,-10.923076923076923
14057,12266,-10.88888888888889
14027,11433,-10.838709677419354
14869,12003,-10.837209302325581
14524,10397,-10.835227272727273
13476,14107,-10.774193548387096
13486,11292,-10.75
14771,13487,-10.711538461538462
12478,11433,-10.709677419354838
11298,10279,-10.666666666666666
10800,14869,-10.648854961832061
14057,12758,-10.64516129032258
14843,11298,-10.629032258064516
12441,13930,-10.620689655172415
15376,10397,-10.586206896551724
13577,13930,-10.548387096774194
11433,14683,-10.533333333333333
14869,11921,-10.50561797752809
13487,11721,-10.5
10529,11057,-10.39080459770115
13851,14747,-10.387096774193548
14492,12191,-10.35483870967742
12898,11697,-10.32258064516129
12758,12982,-10.3
14113,14869,-10.258823529411766
11097,14869,-10.258064516129032
12173,13487,-10.225806451612904
14771,15041,-10.192307692307692
13342,14679,-10.161290322580646
14730,10397,-10.161157024793388
10397,15027,-10.153846153846153
10257,10397,-10.134831460674157
12758,10299,-10.125
13487,12129,-10.11111111111111
10821,10599,-10.1
12478,14986,-10.064516129032258
14679,14100,-10.05084745762712
14492,12266,-10.0
11267,13204,-10.0
12889,10666,-10.0
14685,11433,-10.0
15376,14107,-9.983870967741936
14869,12156,-9.9438202247191
12441,11292,-9.932203389830509
14679,12264,-9.871794871794872
13931,10397,-9.820717131474103
12278,11298,-9.818181818181818
12264,14492,-9.813953488372093
14679,13487,-9.81081081081081
14869,10779,-9.793103448275861
12264,14893,-9.782608695652174
13830,11292,-9.774193548387096
14307,15304,-9.74390243902439
14122,10397,-9.72108843537415
13487,11648,-9.714285714285714
14683,14771,-9.709677419354838
10994,12191,-9.709677419354838
14730,14107,-9.709677419354838
10397,12441,-9.695652173913043
11278,12266,-9.693181818181818
14252,14747,-9.685393258426966
14576,13487,-9.631578947368421
10423,12264,-9.6
13502,10397,-9.583333333333334
14576,11057,-9.53448275862069
14635,11193,-9.483870967741936
13502,12266,-9.481481481481481
14057,10721,-9.464285714285714
14679,13830,-9.457142857142857
10529,13487,-9.442622950819672
14100,13495,-9.435294117647059
14869,10423,-9.419354838709678
11503,12266,-9.407407407407407
14869,14492,-9.387096774193548
12982,14679,-9.285714285714286
14869,14262,-9.279569892473118
12889,11193,-9.275862068965518
12451,12191,-9.258064516129032
11278,14100,-9.25
12266,14843,-9.202898550724637
15096,13204,-9.193548387096774
12478,14683,-9.193548387096774
14122,12191,-9.193548387096774
10529,11618,-9.133333333333333
14635,11986,-9.129032258064516
10529,11433,-9.122222222222222
11618,14122,-9.095238095238095
13851,12266,-9.090909090909092
14696,13487,-9.058823529411764
12451,14100,-9.05
13198,12266,-9.013698630136986
14771,11042,-9.0
12478,12441,-9.0
14747,13487,-8.969162995594713
14747,15304,-8.96774193548387
13487,15919,-8.96078431372549
11066,11298,-8.95
11433,11697,-8.929577464788732
15304,10874,-8.923076923076923
12945,12953,-8.91304347826087
14122,14107,-8.910112359550562
10821,13303,-8.89247311827957
12953,14635,-8.88
14869,11865,-8.870967741935484
13487,14027,-8.863636363636363
10994,10397,-8.77815699658703
10397,12278,-8.73913043478261
11433,13303,-8.7109375
13487,14122,-8.7
15304,14107,-8.699029126213592
14747,14252,-8.696629213483146
11603,14869,-8.693548387096774
13486,14869,-8.684782608695652
15991,10926,-8.67741935483871
14321,13204,-8.666666666666666
12094,14771,-8.666666666666666
13871,12191,-8.652173913043478
11292,11865,-8.637931034482758
13931,11298,-8.637931034482758
11292,10599,-8.625
14747,11433,-8.62251655629139
10397,11503,-8.615384615384615
11697,14679,-8.612903225806452
15356,14027,-8.612903225806452
11423,10397,-8.606741573033707
13198,14683,-8.580645161290322
12266,14831,-8.576923076923077
13487,11697,-8.568
14869,15370,-8.516129032258064
12339,13495,-8.5
13487,10141,-8.5
12953,11193,-8.5
11481,10821,-8.5
14307,11057,-8.5
14057,11433,-8.5
14107,13476,-8.46774193548387
11697,12264,-8.451612903225806
12982,14107,-8.419354838709678
10926,10299,-8.419354838709678
14107,11638,-8.419354838709678
11057,12191,-8.419354838709678
13871,10397,-8.414012738853502
12992,10397,-8.407608695652174
13487,14831,-8.37037037037037
11697,11292,-8.356382978723405
13930,12217,-8.333333333333334
13487,14908,-8.329545454545455
10397,10423,-8.326007326007327
13851,10397,-8.306666666666667
12003,14869,-8.290697674418604
12953,11298,-8.271641791044775
13198,13930,-8.27027027027027
10397,10785,-8.193548387096774
11122,14869,-8.193548387096774
10140,14771,-8.161290322580646
10721,11259,-8.161290322580646
11292,12278,-8.150537634408602
14869,12266,-8.139830508474576
14100,14027,-8.108433734939759
11278,14027,-8.108333333333333
13244,10397,-8.093103448275862
12441,11298,-8.064516129032258
