AirportID,Delay
10165,-29.5
13970,-11.26923076923077
13127,-11.155172413793103
15023,-10.986206896551725
14828,-9.953488372093023
11695,-8.608695652173912
12177,-8.56140350877193
10779,-8.290909090909091
10754,-8.233333333333333
12016,-8.03225806451613
14588,-7.163934426229508
13873,-6.979166666666667
12915,-5.2
10185,-5.08955223880597
14098,-5.0
10926,-4.966101694915254
12264,-4.806631648063034
10747,-4.795918367346939
12156,-4.715277777777778
15841,-4.440677966101695
12255,-4.333333333333333
13061,-4.206896551724138
14487,-4.122222222222222
12523,-4.06031746031746
15991,-3.9310344827586206
14222,-3.6363636363636362
11630,-3.2355212355212357
14709,-3.183333333333333
11252,-2.8627450980392157
12892,-2.5673508841758115
12951,-2.4488188976377954
10551,-2.4029850746268657
10299,-2.3830480847595763
10868,-2.3181818181818183
11921,-2.251366120218579
14679,-2.1991440798858775
11624,-2.186046511627907
14771,-2.013456856911009
15024,-1.9618320610687023
14256,-1.8644067796610169
14831,-1.8340661883823188
14842,-1.7407407407407407
11027,-1.6666666666666667
14908,-1.6538789428815004
14543,-1.3962264150943395
14893,-1.3871132702633597
14574,-1.3066666666666666
13796,-1.1587750294464076
11537,-1.0833333333333333
13933,-1.0338983050847457
12448,-1.0247678018575852
12889,-0.7927704877444912
14698,-0.7307692307692307
11057,-0.543459077873373
11122,-0.4166666666666667
10666,-0.26851851851851855
14262,-0.25917686318131256
11638,-0.006868131868131868
12343,0.17647058823529413
14107,0.18540340953727708
10994,0.192090395480226
12945,0.30704225352112674
16218,0.4649122807017544
14986,0.6556776556776557
14747,0.7434222631094756
14057,0.8522263270464709
11603,0.8964285714285715
12389,0.9032258064516129
13486,0.9420289855072463
12129,1.0392156862745099
14674,1.0625
14100,1.0900364117841774
14689,1.0936708860759494
13360,1.1041666666666667
14570,1.1405325443786982
14869,1.2863470269073192
10821,1.3270350564468212
14814,1.3614457831325302
13290,1.3835616438356164
10800,1.3867169100329721
14288,1.4615384615384615
12402,1.4828209764918625
12266,1.507491172821834
11278,1.5514743921365752
15919,1.6096866096866096
11898,1.6352941176470588
13577,1.6708860759493671
11013,1.6785714285714286
14730,1.691025641025641
11413,1.75
15323,1.7619047619047619
12819,1.8171428571428572
14794,2.1132075471698113
12217,2.2805280528052805
12758,2.5176174496644297
15041,2.6804123711340204
13891,2.699499165275459
12954,2.700848656294201
14122,2.7417391304347825
12339,2.9010416666666665
13422,2.917525773195876
12992,2.933333333333333
14685,3.0476190476190474
15027,3.108695652173913
14193,3.208237986270023
10268,3.230769230769231
12012,3.260869565217391
10397,3.2807548579970103
12003,3.2857142857142856
13871,3.406030855539972
11292,3.5058365758754864
10279,3.5379061371841156
13367,3.5545023696682465
13830,3.556282111163008
13244,3.600952380952381
10434,3.6115107913669067
13256,3.642857142857143
11641,3.6794871794871793
13198,3.710429099175902
11996,3.7976653696498053
15016,3.8652668416447944
11097,3.9833333333333334
13495,4.007174666006927
12478,4.044255874673629
10713,4.064359861591695
14633,4.0785340314136125
10257,4.1138211382113825
11267,4.128603104212861
11193,4.1619766643788605
15376,4.218649517684887
10170,4.260869565217392
10140,4.313946216385241
10529,4.3524634542501355
14683,4.4272413793103444
13303,4.461278893200608
10423,4.464613368283093
11540,4.4714611872146115
10721,4.522961764110864
11298,4.550257731958763
10732,4.612903225806452
14457,4.671111111111111
12519,4.742857142857143
13931,4.841151385927505
11066,4.859574468085106
11447,4.931818181818182
13158,4.9429928741092635
14307,5.018593371059014
14783,5.032863849765258
11884,5.034736842105263
10135,5.0625
13487,5.214285714285714
13342,5.223785746709033
11259,5.284899792674499
13296,5.3150984682713345
12173,5.354248046875
12451,5.368343195266272
12896,5.486146095717884
13344,5.489795918367347
10599,5.505549949545913
10157,5.5353535353535355
10693,5.617085211418759
13851,5.8132387706855795
14321,5.846753246753247
12191,5.868798955613577
14492,5.884196634774002
10967,5.901960784313726
14635,5.923306772908367
13264,5.958791208791209
11423,6.0
12982,6.021043000914913
15370,6.054195804195804
10781,6.080260303687636
13377,6.110091743119266
13232,6.2345051531836795
15624,6.2677966101694915
11775,6.293478260869565
11995,6.5133689839572195
11042,6.544071897684065
13204,6.5726420877484895
13029,6.5777777777777775
14027,6.7238175675675675
11697,6.724661314601104
15304,6.725695529853079
10408,6.804347826086956
11003,6.8046875
10158,6.8141891891891895
14524,6.9182813816343725
13930,7.034263896464521
10631,7.083333333333333
11986,7.092105263157895
11146,7.136612021857924
14843,7.198891966759002
10561,7.226950354609929
12397,7.345238095238095
12391,7.481927710843373
11953,7.524590163934426
11140,7.679144385026738
11433,7.7220254219629085
11973,7.735449735449736
15096,8.012797074954296
12197,8.09812108559499
11977,8.101503759398497
12953,8.198581560283689
13485,8.212121212121213
10577,8.215189873417721
13230,8.412
11612,8.43939393939394
14576,8.58592132505176
11337,8.690909090909091
10685,8.848
12206,8.866310160427808
10792,8.893108298171589
10431,8.90295358649789
15074,9.0
11481,9.062730627306273
11076,9.18
15249,9.215384615384615
10620,9.294117647058824
12278,9.550580431177446
12891,9.714285714285714
12898,9.775
12007,9.916666666666666
13795,10.052631578947368
11577,10.25
11109,10.667915106117354
12884,10.689320388349515
13433,10.876543209876543
14252,10.909090909090908
11648,10.94059405940594
11778,11.016806722689076
15412,11.134168157423971
11111,11.157407407407407
13502,11.234782608695653
12323,11.289655172413793
14696,11.298507462686567
10980,11.337037037037037
11721,11.435483870967742
11982,11.51006711409396
10918,11.549019607843137
11525,11.666666666666666
10739,11.686274509803921
12280,11.712707182320441
10141,11.758620689655173
10469,11.884615384615385
11637,12.00677966101695
11471,12.277777777777779
15356,12.766467065868264
11618,12.805581589086744
14711,12.912
