AirportID,Delay
10165,-25.428571428571427
14520,-19.125
12129,-15.89795918367347
13127,-14.981818181818182
12177,-14.821428571428571
13061,-14.451219512195122
12265,-14.208333333333334
12441,-13.266666666666667
11447,-13.106382978723405
11641,-12.84375
11503,-12.758620689655173
15041,-12.72
10747,-12.39622641509434
13933,-12.233333333333333
11953,-11.173076923076923
11252,-11.051282051282051
11982,-11.028301886792454
11719,-11.0
11695,-10.954128440366972
14588,-10.857142857142858
10785,-10.642045454545455
11973,-10.524324324324324
12343,-10.434782608695652
12003,-10.28695652173913
10779,-10.25
13256,-10.05181347150259
13422,-9.8
12266,-9.769353392447943
12156,-9.645390070921986
13577,-9.34390243902439
11122,-9.229885057471265
15624,-9.108196721311476
11921,-8.812785388127853
11111,-8.811764705882354
10631,-8.810344827586206
12255,-8.76923076923077
12217,-8.545722713864306
10185,-8.531645569620252
10423,-8.421436464088398
14543,-8.410714285714286
12478,-8.334685314685315
14574,-8.272727272727273
10158,-8.183150183150182
11775,-8.009230769230768
11076,-7.909090909090909
15249,-7.838323353293413
15919,-7.768831168831169
14683,-7.734347976478727
14986,-7.658536585365853
12280,-7.487046632124352
10620,-7.348837209302325
10397,-7.300386155099727
13486,-7.227544910179641
11413,-7.190476190476191
12448,-7.175342465753425
12951,-7.075949367088608
11298,-6.98583984375
14685,-6.972850678733032
11624,-6.901639344262295
10994,-6.86551724137931
12519,-6.773333333333333
11977,-6.726666666666667
14828,-6.476190476190476
11146,-6.454545454545454
15323,-6.303921568627451
12264,-6.187479075995983
11292,-6.186213172562848
13495,-6.181729360039082
12992,-6.168810289389068
11996,-6.118421052631579
10849,-5.863501483679525
14025,-5.7727272727272725
10868,-5.711864406779661
11612,-5.674698795180723
13487,-5.629126755324096
14952,-5.593023255813954
10208,-5.5
14635,-5.480957989791912
10141,-5.440677966101695
13198,-5.300393037619315
14783,-5.242914979757085
11778,-5.176056338028169
13377,-5.153488372093023
11648,-5.1454545454545455
12191,-5.098233995584989
13360,-5.081081081081081
11986,-5.06979542719615
10599,-4.961256544502618
14113,-4.939024390243903
14457,-4.913934426229508
13303,-4.891236450486864
10821,-4.848029352586105
14193,-4.735
13296,-4.706439393939394
12945,-4.685636856368563
11995,-4.658153241650295
14869,-4.634704251386322
11471,-4.625
11540,-4.597949886104783
11057,-4.526787666739558
14730,-4.464968152866242
14107,-4.399966389379044
10721,-4.376498329730792
11259,-4.306161301488404
11697,-4.281060187741579
12892,-4.215072771197926
13230,-4.169611307420495
14524,-4.1625
10279,-4.152671755725191
12323,-4.140127388535032
12451,-4.121827411167513
12007,-4.111111111111111
11042,-4.111073598919649
15991,-4.0344827586206895
14814,-3.979220779220779
12389,-3.971014492753623
14098,-3.962025316455696
14027,-3.9304474708171204
14321,-3.9011976047904193
13029,-3.830578512396694
