AirportID,Delay
11447,-20.717391304347824
12888,-16.104166666666668
11630,-14.550898203592814
12335,-14.481481481481481
10299,-14.137589928057555
13502,-13.636363636363637
14709,-12.620689655172415
12003,-11.919642857142858
12016,-11.8
10666,-11.65
12156,-11.618705035971223
10170,-10.911764705882353
12177,-10.346153846153847
15991,-10.333333333333334
14082,-10.25
12280,-10.2279792746114
13127,-10.206896551724139
15041,-10.017543859649123
12389,-9.632183908045977
10165,-9.5
14222,-9.5
11097,-9.333333333333334
13970,-9.327586206896552
11122,-9.241758241758241
11252,-8.979310344827587
11865,-8.91566265060241
10849,-8.872037914691942
14635,-8.744270205066345
12441,-8.736842105263158
14543,-8.245283018867925
10926,-8.228070175438596
10620,-8.117216117216117
14006,-8.11320754716981
10754,-7.546666666666667
13486,-7.485029940119761
13360,-7.373831775700935
14986,-7.292035398230088
10551,-7.038461538461538
11884,-7.023376623376623
12523,-6.775974025974026
12519,-6.773333333333333
14254,-6.6
11503,-6.5813953488372094
14869,-6.540717373524944
14843,-6.503921568627451
14457,-6.355263157894737
15304,-6.161184808286389
14057,-5.733319389249111
14747,-5.521777690185258
11292,-5.505139920045688
10779,-5.444444444444445
12982,-5.407491486946651
12129,-5.364864864864865
15607,-5.349397590361446
10731,-5.283950617283951
12889,-5.259862707799189
12758,-5.258711721224921
15249,-5.178947368421053
13303,-5.161184808286389
11697,-5.121369744256611
10397,-5.082775351770985
12265,-5.025
13830,-4.959216965742251
11057,-4.942914039163624
14489,-4.921568627450981
11624,-4.834782608695652
14027,-4.826108374384236
11193,-4.661319073083779
15024,-4.622418879056047
10713,-4.5855704697986575
13873,-4.56140350877193
14908,-4.527737438280569
11471,-4.351851851851852
11203,-4.351351351351352
12266,-4.2775265343793265
14679,-4.244310042973102
14487,-4.238636363636363
13204,-4.208850778631973
12451,-3.9689399054692776
10140,-3.697310819262039
14098,-3.6627906976744184
14193,-3.6463963963963963
16218,-3.56551724137931
10732,-3.4615384615384617
14685,-3.4351535836177476
11921,-3.3408071748878925
13871,-3.275728155339806
11481,-3.058103975535168
12173,-2.955531453362256
12951,-2.8081180811808117
11973,-2.6168582375478926
12217,-2.604294478527607
11337,-2.5838150289017343
10599,-2.566205533596838
10627,-2.5136986301369864
11109,-2.4882108183079055
14783,-2.437185929648241
13495,-2.4207974137931036
10821,-2.4086313193588165
13232,-2.361359308627508
13198,-2.351006521122767
12191,-2.348138178555406
11525,-2.25
12323,-2.158536585365854
13487,-2.110234667718399
15389,-2.1097560975609757
12264,-2.0783569209527095
14814,-2.02880658436214
13264,-2.0
10693,-1.9532688766114181
11695,-1.9507042253521127
11049,-1.9047619047619047
13244,-1.875
14570,-1.873583260680035
10423,-1.8328530259365994
11867,-1.8275862068965518
12339,-1.7456875308033515
14520,-1.7349397590361446
14025,-1.725
11953,-1.7195767195767195
11986,-1.693384223918575
12992,-1.5867647058823529
15356,-1.5698324022346368
14107,-1.5569230769230769
13029,-1.5423728813559323
12206,-1.524229074889868
11603,-1.5187713310580204
11267,-1.4928716904276986
10279,-1.4452830188679244
14100,-1.4228379513014273
15919,-1.4116331096196868
12892,-1.40100147275405
11996,-1.358736059479554
14831,-1.3408647140864713
13796,-1.28701203044439
11977,-1.2807570977917981
15841,-1.2586206896551724
15016,-1.2442485486992045
13459,-1.169811320754717
15370,-1.1209747606614446
12884,-1.0674157303370786
15376,-1.057909604519774
11898,-1.019108280254777
12007,-1.0125
12278,-1.0110410094637223
14683,-0.9863065804488399
13342,-0.9336032388663967
10994,-0.9000853970964987
14256,-0.8947368421052632
12402,-0.8835341365461847
10561,-0.875
11433,-0.8545561319369678
14893,-0.8461758808364366
13184,-0.8394160583941606
10868,-0.7724550898203593
13422,-0.6993318485523385
11721,-0.6934306569343066
11140,-0.6833976833976834
14262,-0.6560088202866593
11423,-0.602291325695581
12954,-0.4632936507936508
13930,-0.46311751594007566
14633,-0.3627450980392157
14730,-0.35471698113207545
11413,-0.34328358208955223
13931,-0.31017369727047145
12819,-0.23976608187134502
11042,-0.2120980091883614
14492,-0.1878207321245296
11066,-0.1266216917488324
12448,-0.11682242990654206
12478,-0.08406142441090812
11298,-0.07216903268405414
10874,-0.0392156862745098
10685,-0.03816793893129771
10728,0.0
13377,0.008620689655172414
15624,0.02464788732394366
14771,0.03163546655057321
13577,0.04216867469879518
10157,0.04310344827586207
15096,0.08387096774193549
11259,0.10960352422907489
11648,0.12418300653594772
14960,0.16049382716049382
11612,0.21875
11278,0.2352548036758563
13851,0.24254633360193392
13891,0.24797507788161993
13158,0.26411290322580644
11641,0.2773722627737226
10747,0.3225806451612903
14698,0.3643410852713178
11638,0.38934426229508196
14828,0.5121951219512195
13485,0.544839255499154
11778,0.6046511627906976
13795,0.6057692307692307
11995,0.6135084427767354
13076,0.6326530612244898
14794,0.6331658291457286
14574,0.6451612903225806
14952,0.7593984962406015
14122,0.7613531047265987
15027,0.7674418604651163
11980,0.813953488372093
10431,0.875968992248062
12891,0.911504424778761
12255,0.94
13256,1.0691489361702127
10208,1.0966183574879227
10800,1.1080645161290323
10434,1.1369863013698631
10185,1.2404580152671756
11146,1.285
12391,1.3020833333333333
14524,1.3237577639751552
10792,1.3691880638445524
13933,1.396551724137931
11013,1.4814814814814814
12896,1.5506849315068494
10408,1.6143344709897611
10136,1.6956521739130435
10141,1.71875
12898,1.8205128205128205
10781,1.8245283018867924
15323,1.835978835978836
11540,1.939011566771819
11150,2.0495049504950495
15401,2.08
10529,2.157582298974636
10721,2.165569047129039
11637,2.2364341085271318
13296,2.323792486583184
13367,2.603112840466926
11775,2.6136363636363638
13344,2.672727272727273
14588,2.7142857142857144
14150,2.727272727272727
14696,2.779310344827586
14108,2.820388349514563
