OriginAirportID,DestAirportID,Delay
14828,10299,-34.0
12758,10666,-29.8
14771,10693,-27.096774193548388
13830,10666,-26.11111111111111
10994,12953,-25.5
13502,12953,-24.0
15096,12953,-23.0
15376,12478,-22.9375
11433,14986,-22.545454545454547
14057,10721,-22.185185185185187
12173,10299,-22.14814814814815
11503,12264,-22.0
13495,12264,-20.75
14683,11618,-20.689655172413794
14107,12264,-20.322580645161292
15991,12523,-20.166666666666668
14057,12264,-19.774193548387096
12758,14057,-19.419354838709676
12982,14057,-18.77777777777778
14679,12982,-18.571428571428573
14869,10821,-18.181818181818183
14122,11618,-18.0
12173,13487,-17.862068965517242
12953,14100,-17.589285714285715
14679,12264,-16.86904761904762
12892,13871,-16.65625
11057,12191,-16.129032258064516
12982,14107,-15.972972972972974
14109,11298,-15.590909090909092
12898,15304,-15.5
12892,11648,-15.384615384615385
13830,13930,-15.333333333333334
14683,12478,-15.1875
12173,11292,-15.129032258064516
10397,15356,-14.923076923076923
15376,13487,-14.909090909090908
13830,14057,-14.55
15024,10721,-14.416666666666666
13241,14109,-14.387096774193548
12758,14107,-13.571428571428571
10926,10299,-13.533333333333333
10926,15991,-13.433333333333334
11977,10397,-13.393939393939394
14843,10397,-13.16058394160584
14027,13487,-13.066666666666666
11298,14109,-13.045454545454545
14747,11057,-13.013698630136986
10423,11433,-13.0
12266,11986,-12.96551724137931
11292,12758,-12.777777777777779
13502,13930,-12.75
14747,11697,-12.708333333333334
15991,10926,-12.566666666666666
10140,13930,-12.538461538461538
12953,15096,-12.5
14843,13487,-12.5
10713,11298,-12.451612903225806
13931,12953,-12.4375
10666,13830,-12.411764705882353
14869,13485,-12.4
11278,11193,-12.363636363636363
13487,10299,-12.272727272727273
11292,13830,-12.222222222222221
14570,10397,-12.166666666666666
14908,11618,-12.070422535211268
15356,14027,-12.0
14747,12478,-11.97883597883598
14057,12478,-11.871428571428572
12173,10397,-11.870967741935484
14831,12266,-11.844444444444445
10397,11977,-11.787878787878787
13029,10397,-11.607142857142858
12758,11292,-11.555555555555555
12451,14100,-11.423076923076923
12982,14771,-11.404255319148936
12982,11292,-11.3125
14771,12982,-11.297872340425531
14869,11278,-11.263157894736842
14747,13303,-11.166666666666666
12889,10299,-11.166666666666666
12892,13244,-11.157894736842104
14262,13487,-11.133333333333333
14747,10397,-11.10236220472441
12173,14869,-11.096774193548388
14057,11278,-10.838709677419354
14107,14730,-10.774193548387096
12953,14635,-10.636363636363637
14908,10397,-10.460674157303371
11721,13204,-10.4
12982,14747,-10.333333333333334
14771,13871,-10.290322580645162
10299,14107,-10.227272727272727
13476,14107,-10.185185185185185
11298,11423,-10.148148148148149
14570,13930,-10.058823529411764
14679,13342,-10.037037037037036
15412,11433,-10.0
11481,11259,-10.0
10257,11057,-9.962962962962964
12898,14635,-9.923076923076923
15027,10397,-9.866666666666667
10299,13830,-9.714285714285714
12173,13930,-9.709677419354838
10257,15304,-9.676470588235293
12892,10721,-9.5929203539823
13244,13204,-9.580645161290322
14771,10849,-9.5
12264,11503,-9.5
14771,11433,-9.486486486486486
14908,13487,-9.480519480519481
15024,12266,-9.333333333333334
14100,12451,-9.283018867924529
12012,12266,-9.25
12266,12177,-9.211538461538462
12953,10721,-9.11229946524064
14679,13830,-9.055555555555555
14679,12758,-9.0
14679,11433,-8.948275862068966
10299,10926,-8.933333333333334
10990,12953,-8.928571428571429
11540,10397,-8.909090909090908
14831,10821,-8.870967741935484
11049,12266,-8.818181818181818
14843,11042,-8.8
10423,11278,-8.580645161290322
12266,11193,-8.571428571428571
13930,10299,-8.483870967741936
15376,13232,-8.428571428571429
14869,14457,-8.390243902439025
12758,14771,-8.307692307692308
14107,10299,-8.227272727272727
14747,11278,-8.225806451612904
14869,14100,-8.20754716981132
12523,12819,-8.185185185185185
10299,12892,-8.152173913043478
10257,10397,-8.090909090909092
14683,13198,-8.0
14635,12266,-7.983050847457627
13296,13204,-7.954545454545454
10529,14100,-7.9411764705882355
