OriginAirportID,DestAirportID,Delay
12173,13487,-41.0
15356,14082,-37.0
12478,14986,-36.5
14576,12953,-35.0
15356,14027,-35.0
12173,12264,-33.8
12953,10785,-32.0
10299,12173,-29.476190476190474
11618,15024,-29.0
13204,13871,-29.0
14262,14057,-25.555555555555557
14520,12335,-25.23076923076923
15991,12523,-25.06451612903226
11423,13204,-25.0
13487,14576,-25.0
11193,12953,-25.0
10721,14986,-24.5
14100,15497,-24.125
11292,13367,-24.0
13930,11648,-23.0
11057,15356,-22.923076923076923
12173,11618,-22.903225806451612
12129,12343,-22.483870967741936
14679,12758,-22.428571428571427
10721,15024,-22.166666666666668
14828,10299,-22.0
14057,11278,-21.870967741935484
12173,14869,-21.806451612903224
12339,14100,-21.666666666666668
10299,10165,-21.333333333333332
12953,12191,-20.953488372093023
14057,12264,-20.903225806451612
13198,14100,-20.897435897435898
12264,14843,-20.5
11066,12953,-20.5
14831,12982,-20.444444444444443
14893,12264,-20.35483870967742
10397,13296,-20.258064516129032
10257,10397,-20.204545454545453
14683,11618,-20.033333333333335
12266,13891,-20.0
12953,11066,-20.0
10926,15991,-19.903225806451612
12892,13871,-19.903225806451612
12758,14107,-19.896551724137932
14679,11433,-19.736842105263158
12953,12339,-19.68421052631579
14321,12953,-19.5
14100,15024,-19.25
11292,11097,-19.0
14908,11618,-18.951219512195124
14524,11292,-18.903225806451612
10721,11259,-18.451612903225808
10397,15376,-18.274193548387096
14635,15356,-18.25
14057,12478,-18.081967213114755
11721,10397,-18.045454545454547
14831,12266,-17.964912280701753
13485,10397,-17.920454545454547
14747,15304,-17.774193548387096
11697,15356,-17.764705882352942
14057,10397,-17.7196261682243
12478,13495,-17.623655913978496
12278,15016,-17.49122807017544
14869,10779,-17.350877192982455
15356,11697,-17.235294117647058
11973,10397,-17.201680672268907
10994,14747,-17.11111111111111
11057,12191,-17.032258064516128
11423,11433,-17.0
13487,10299,-16.98148148148148
13487,15370,-16.666666666666668
14771,10693,-16.548387096774192
12478,11433,-16.516129032258064
14843,10397,-16.48695652173913
12992,10397,-16.47029702970297
14747,11278,-16.419354838709676
15370,13303,-16.2
12177,12266,-16.134615384615383
11618,10581,-16.103448275862068
14100,14683,-16.058823529411764
14524,10397,-16.05
11618,13198,-16.0
10581,12953,-16.0
12173,11292,-16.0
14869,11097,-15.919354838709678
14843,12266,-15.885714285714286
14869,11278,-15.87719298245614
15412,10397,-15.873737373737374
12451,12191,-15.870967741935484
11140,12266,-15.85593220338983
12266,12177,-15.788461538461538
11865,14869,-15.774193548387096
12264,13495,-15.59375
13830,14107,-15.448979591836734
14908,13487,-15.402298850574713
14057,11433,-15.318181818181818
14307,10397,-15.306818181818182
11996,11433,-15.25
10423,13487,-15.225806451612904
14843,10821,-15.222222222222221
11503,11298,-15.2
15096,13487,-15.161290322580646
10713,11298,-15.096774193548388
11122,14869,-15.065573770491802
14027,11433,-15.03225806451613
12953,11193,-15.0
13204,11423,-15.0
13873,11630,-15.0
10713,13487,-14.987951807228916
14730,10397,-14.97265625
10821,13495,-14.956989247311828
10423,13303,-14.903225806451612
13377,12266,-14.891566265060241
10408,10397,-14.806451612903226
13930,14457,-14.8
13830,11292,-14.8
14679,12264,-14.795454545454545
14814,11292,-14.758620689655173
12892,10849,-14.75
11057,14683,-14.65
13367,13487,-14.64516129032258
13796,13198,-14.483870967741936
11267,10397,-14.436974789915967
14869,11618,-14.423076923076923
12953,13296,-14.4
10279,12266,-14.35632183908046
10397,10140,-14.337078651685394
12982,14107,-14.3
14635,13232,-14.288659793814434
11292,14543,-14.280701754385966
14869,11433,-14.260162601626016
12173,12478,-14.206896551724139
10785,10397,-14.193548387096774
13871,12953,-14.192307692307692
13342,10397,-14.186206896551724
12982,14747,-14.186046511627907
11193,11618,-14.125
14057,12266,-14.112903225806452
14747,13495,-14.09375
15356,14635,-14.083333333333334
11292,11865,-14.070175438596491
10994,11278,-14.011764705882353
14057,13487,-14.006756756756756
14685,11433,-14.0
12889,11433,-14.0
11292,11267,-14.0
14679,13487,-13.96629213483146
11292,12888,-13.923076923076923
14747,12982,-13.906976744186046
13495,13487,-13.872727272727273
11057,11259,-13.870967741935484
14771,11433,-13.865248226950355
11066,12266,-13.837209302325581
13342,11193,-13.807692307692308
14747,10397,-13.771653543307087
13487,10792,-13.75
15027,13303,-13.742857142857142
14869,12003,-13.704545454545455
11697,13487,-13.703703703703704
12478,15024,-13.652173913043478
11986,10397,-13.638655462184873
12173,10397,-13.612903225806452
10754,10299,-13.612244897959183
11433,14679,-13.596491228070175
14747,14100,-13.567164179104477
11292,10529,-13.548387096774194
14576,10397,-13.5
14986,12478,-13.5
12982,14831,-13.5
15304,12892,-13.451612903225806
14679,10397,-13.447236180904522
10397,14321,-13.433734939759036
11982,11298,-13.4
14747,13487,-13.396153846153846
12264,10423,-13.384615384615385
14307,11433,-13.352272727272727
13204,12898,-13.347826086956522
13930,10299,-13.333333333333334
14057,10721,-13.317073170731707
13851,12266,-13.28
10397,11775,-13.272727272727273
13487,12335,-13.225806451612904
13244,10397,-13.205696202531646
15016,12992,-13.175438596491228
12266,11423,-13.16
14150,10333,-13.115384615384615
11057,12339,-13.098901098901099
13230,10397,-13.068181818181818
12478,14683,-13.0
15024,11618,-13.0
15024,10721,-13.0
11292,14524,-13.0
14100,14082,-13.0
14321,11433,-12.98360655737705
15304,14683,-12.96774193548387
14635,10529,-12.935483870967742
10423,12264,-12.925925925925926
14893,10821,-12.903225806451612
14679,12478,-12.861271676300579
10257,11057,-12.86046511627907
13198,11697,-12.838709677419354
14057,13232,-12.838709677419354
10721,12451,-12.813559322033898
12889,10529,-12.806451612903226
10821,11259,-12.781512605042018
14489,14869,-12.758064516129032
13891,13232,-12.741935483870968
14747,11433,-12.72316384180791
10821,14683,-12.67741935483871
12264,13931,-12.666666666666666
14057,13198,-12.661290322580646
14831,13487,-12.654545454545454
14869,13487,-12.642384105960264
14457,14869,-12.639344262295081
12953,11259,-12.63519313304721
11042,15016,-12.612903225806452
14771,10849,-12.6
14869,12478,-12.59731543624161
13198,11433,-12.55944055944056
10257,11433,-12.553571428571429
15919,13487,-12.553191489361701
14027,15356,-12.5
13851,13487,-12.474358974358974
14747,10299,-12.452525252525252
10423,10821,-12.435483870967742
14843,12191,-12.4
10140,10397,-12.4
14869,11122,-12.37704918032787
