OriginAirportID,DestAirportID,Delay
11618,11267,-42.0
14520,12335,-41.07142857142857
13487,12264,-39.0
12953,11996,-38.0
12758,14831,-36.333333333333336
13487,10685,-36.0
13830,11292,-35.96153846153846
12758,11292,-35.69230769230769
14828,10299,-34.0
13487,11267,-33.333333333333336
12012,12266,-32.5
14321,11433,-32.45454545454545
13487,10299,-31.96153846153846
12173,12264,-31.5
10299,13830,-30.875
14843,13487,-30.4
10785,12953,-30.0
12953,14635,-29.857142857142858
13487,13486,-29.46153846153846
12982,14057,-28.9375
13930,14082,-28.083333333333332
10792,13487,-27.2
10849,10397,-27.11111111111111
14576,13487,-27.0
13487,10739,-26.770833333333332
13487,14252,-26.714285714285715
15024,10721,-26.678571428571427
11721,10397,-26.628205128205128
11921,10397,-26.0
12173,10397,-25.392857142857142
13487,13851,-25.357142857142858
14588,11298,-25.0
12758,10666,-25.0
15356,10397,-24.75
11433,14986,-24.615384615384617
14100,10423,-24.607142857142858
11433,14843,-24.25
15027,11057,-24.25
11775,10397,-24.0
13487,12389,-23.962264150943398
13487,12129,-23.770833333333332
12266,12441,-23.666666666666668
13487,14520,-23.660714285714285
12953,14986,-23.583333333333332
14908,13487,-23.397260273972602
13487,11278,-23.38888888888889
14831,13487,-23.333333333333332
15027,10397,-23.25
13851,13487,-23.071428571428573
13487,13303,-22.821428571428573
12889,10299,-22.75
14122,15016,-22.678571428571427
13487,11721,-22.574468085106382
14893,10821,-22.428571428571427
12478,12191,-22.40625
12478,14683,-22.214285714285715
10140,13930,-22.0
13487,10631,-22.0
13830,14893,-21.964285714285715
12173,13487,-21.96153846153846
15096,10397,-21.94871794871795
13487,14027,-21.85
13487,10620,-21.81081081081081
13487,12156,-21.75
14831,10821,-21.428571428571427
11292,12389,-21.333333333333332
12758,14107,-21.323529411764707
12173,13930,-21.142857142857142
13230,10397,-21.075949367088608
12173,11292,-21.071428571428573
11433,13303,-21.035087719298247
13487,11042,-21.025641025641026
13487,14576,-20.5
11066,13487,-20.386363636363637
15096,11697,-20.321428571428573
11433,14027,-20.214285714285715
13264,11292,-20.18918918918919
13485,13204,-20.0
14570,11259,-20.0
14683,11618,-20.0
11042,15016,-20.0
12758,10299,-20.0
13487,14696,-19.821428571428573
13487,11823,-19.791666666666668
15356,11697,-19.625
11986,10397,-19.594827586206897
11433,15370,-19.5
14869,13127,-19.372093023255815
11278,14843,-19.357142857142858
13487,10141,-19.25
11433,10423,-19.137254901960784
13487,11986,-19.054054054054053
13487,13184,-19.0
10397,15376,-18.918367346938776
11066,12266,-18.875
15376,13487,-18.80952380952381
10397,10140,-18.804347826086957
15024,10397,-18.7
12003,13487,-18.692307692307693
14122,10397,-18.684824902723737
10785,10397,-18.678571428571427
11423,13204,-18.666666666666668
10874,10397,-18.64835164835165
11337,13487,-18.64179104477612
13796,10821,-18.607142857142858
13367,11292,-18.5
12478,12441,-18.5
13487,13244,-18.291666666666668
12889,11278,-18.142857142857142
12094,12266,-18.133333333333333
11995,11433,-18.08695652173913
10994,12191,-17.964285714285715
11618,14986,-17.821428571428573
12173,14869,-17.821428571428573
12173,12478,-17.8
13433,13487,-17.796875
12402,12892,-17.705882352941178
11193,11618,-17.666666666666668
13830,10666,-17.625
14057,12758,-17.607142857142858
11433,12266,-17.51145038167939
14843,11433,-17.5
14570,13930,-17.46153846153846
12266,13487,-17.375
13487,14108,-17.375
14869,12156,-17.370967741935484
13244,13930,-17.333333333333332
11109,10397,-17.318181818181817
11433,13931,-17.210526315789473
13487,12884,-17.071428571428573
11433,11537,-17.066666666666666
14262,13487,-17.035714285714285
10792,12953,-17.0
13851,12266,-17.0
14635,10257,-17.0
14492,14869,-17.0
11193,14635,-17.0
14696,11618,-16.92
13198,14683,-16.892857142857142
11433,12264,-16.84
11066,10397,-16.798561151079138
14122,11298,-16.775
15304,10874,-16.75
11618,11193,-16.75
14679,13487,-16.743243243243242
14679,11433,-16.72093023255814
12884,13487,-16.714285714285715
11433,11259,-16.714285714285715
11423,14869,-16.695652173913043
13487,10693,-16.682926829268293
13930,12451,-16.666666666666668
10821,10423,-16.64
12889,11433,-16.605042016806724
13891,11259,-16.571428571428573
10397,13502,-16.571428571428573
12992,11433,-16.545454545454547
11298,14588,-16.5
13487,12478,-16.417721518987342
13487,12266,-16.416666666666668
13487,11057,-16.301980198019802
13241,14109,-16.285714285714285
12889,13487,-16.264705882352942
13487,10721,-16.22818791946309
10792,10397,-16.208333333333332
13487,11337,-16.17910447761194
11042,10397,-16.04390243902439
14869,11433,-16.035087719298247
11433,11697,-16.012448132780083
14831,13232,-16.0
15356,11057,-16.0
12451,12266,-16.0
14307,12191,-16.0
12278,15016,-16.0
11433,12478,-15.961538461538462
10849,13487,-15.946428571428571
11433,13495,-15.876404494382022
12758,14057,-15.821428571428571
11433,10693,-15.779141104294478
12264,11433,-15.770833333333334
13487,12003,-15.76923076923077
13487,14893,-15.75
14576,13204,-15.75
10792,15304,-15.733333333333333
11433,11612,-15.72463768115942
11618,10849,-15.666666666666666
14122,12191,-15.607142857142858
13487,10529,-15.6
10713,13487,-15.541666666666666
12982,14107,-15.5
13198,11193,-15.5
10397,11637,-15.5
11433,11193,-15.464285714285714
12953,13495,-15.428571428571429
11042,14635,-15.428571428571429
11618,11503,-15.392857142857142
11066,15016,-15.375
13487,11066,-15.353846153846154
14869,11278,-15.333333333333334
13487,14100,-15.286764705882353
12953,13502,-15.25
12191,14843,-15.25
12278,10397,-15.240506329113924
14696,13487,-15.178571428571429
14843,11298,-15.125
11433,13851,-15.115384615384615
14524,10397,-15.084967320261438
14321,11057,-15.071428571428571
14908,11618,-15.057692307692308
13796,13232,-15.02
13931,10397,-14.969696969696969
11267,10397,-14.961904761904762
14683,13487,-14.954545454545455
12339,12191,-14.928571428571429
12892,14100,-14.92090395480226
13342,15304,-14.88888888888889
12898,14635,-14.833333333333334
13487,10408,-14.821428571428571
11278,12191,-14.7875
13487,11637,-14.771739130434783
11042,13487,-14.717948717948717
14057,11278,-14.714285714285714
13487,14831,-14.708333333333334
13871,10397,-14.699248120300751
10397,14057,-14.693333333333333
14107,12264,-14.678571428571429
14108,10397,-14.675324675324676
13487,13495,-14.666666666666666
11433,10980,-14.647058823529411
11066,10693,-14.645833333333334
14492,12191,-14.642857142857142
13342,12266,-14.638297872340425
11066,14635,-14.633333333333333
14457,11292,-14.545454545454545
10397,13296,-14.535714285714286
11433,13198,-14.535087719298245
11433,11278,-14.524475524475525
12264,12173,-14.5
11433,10785,-14.5
12177,12266,-14.5
14193,13930,-14.5
13244,13487,-14.479166666666666
14057,12478,-14.478260869565217
11042,11057,-14.460674157303371
14576,10397,-14.417721518987342
14843,10397,-14.410714285714286
13487,14843,-14.3
14100,10397,-14.275142314990513
13487,10792,-14.272727272727273
11433,10577,-14.26923076923077
11042,12266,-14.266666666666667
14100,10693,-14.26
10165,10299,-14.25
10849,13930,-14.222222222222221
13487,13433,-14.1875
11433,14492,-14.136986301369863
11648,13487,-14.136363636363637
10792,13204,-14.126050420168067
11986,12266,-14.115384615384615
10140,10821,-14.107142857142858
13830,11298,-14.1
14869,14100,-14.088235294117647
11537,11433,-14.066666666666666
11292,12888,-14.0625
14122,14635,-14.0
13502,12953,-14.0
11278,10781,-14.0
14869,10620,-13.987012987012987
11292,11423,-13.970297029702971
11433,10135,-13.948717948717949
14679,13342,-13.928571428571429
14986,11433,-13.923076923076923
10397,15027,-13.833333333333334
12478,13495,-13.774193548387096
13487,10821,-13.755905511811024
10821,11259,-13.752380952380953
12888,11292,-13.75
14633,13487,-13.701492537313433
10397,12278,-13.645569620253164
12339,13487,-13.621621621621621
14869,11921,-13.620253164556962
11503,12266,-13.607142857142858
12892,10299,-13.571428571428571
14252,13487,-13.535714285714286
15919,13487,-13.522727272727273
11433,14576,-13.5
13342,10721,-13.488372093023257
13487,12339,-13.484848484848484
11721,13487,-13.46808510638298
12992,10397,-13.461538461538462
10994,11433,-13.434782608695652
11193,10397,-13.432584269662922
13487,12335,-13.428571428571429
10140,13232,-13.428571428571429
13487,11898,-13.420454545454545
11433,14635,-13.397379912663755
13342,10397,-13.38671875
13487,10397,-13.376884422110553
10990,12953,-13.318181818181818
11433,11298,-13.296511627906977
12953,14730,-13.277777777777779
15096,11057,-13.270833333333334
10397,11540,-13.25
13851,10821,-13.25
11267,11292,-13.25
13487,11433,-13.232673267326733
15991,12523,-13.214285714285714
12982,13796,-13.166666666666666
11921,14869,-13.15
14122,11057,-13.136904761904763
13930,15024,-13.125
13487,11977,-13.108108108108109
10469,13487,-13.105263157894736
12892,10529,-13.071428571428571
13244,13232,-13.053571428571429
10529,11278,-13.044444444444444
14893,13487,-13.041666666666666
10279,12266,-13.04054054054054
14869,14457,-13.037037037037036
13796,15016,-13.0
12953,10785,-13.0
12129,12343,-13.0
11433,14321,-13.0
14893,11057,-13.0
14254,13204,-12.964285714285714
14107,13342,-12.961538461538462
10821,14683,-12.958333333333334
14908,13930,-12.95
14107,14588,-12.892857142857142
14869,12003,-12.868852459016393
10469,11433,-12.841463414634147
14150,11433,-12.833333333333334
11066,11298,-12.798076923076923
13342,10821,-12.785714285714286
13487,11203,-12.75
10874,13204,-12.75
12451,11292,-12.75
14730,10397,-12.739910313901346
11042,11433,-12.725806451612904
14771,10849,-12.724137931034482
11433,14679,-12.681818181818182
12266,13198,-12.676470588235293
12278,11292,-12.657534246575343
13487,10469,-12.65
14057,10721,-12.65
12889,14122,-12.642857142857142
15412,12266,-12.594202898550725
12451,14100,-12.584905660377359
10868,12266,-12.583333333333334
14869,12478,-12.578616352201259
13264,14869,-12.576923076923077
14100,14027,-12.560975609756097
11292,11865,-12.538461538461538
11267,11298,-12.533333333333333
13342,14679,-12.5
13487,13204,-12.494736842105263
14100,11298,-12.47037037037037
14256,15841,-12.464285714285714
11433,13487,-12.457711442786069
11042,13204,-12.421052631578947
15841,12819,-12.392857142857142
14843,10821,-12.380952380952381
13487,10849,-12.375
11042,10693,-12.345454545454546
10685,13487,-12.333333333333334
10821,13577,-12.333333333333334
13487,14524,-12.333333333333334
13485,10397,-12.296296296296296
13871,11278,-12.285714285714286
15304,13198,-12.285714285714286
11433,10721,-12.274074074074074
15304,11721,-12.25
14635,10874,-12.25
11433,13204,-12.240601503759398
11278,12266,-12.23076923076923
14492,15016,-12.214285714285714
14635,12266,-12.196428571428571
14869,10849,-12.1875
13487,14908,-12.175675675675675
14679,12982,-12.166666666666666
11278,11259,-12.1625
13830,14057,-12.115384615384615
12339,10397,-12.11111111111111
13577,10821,-12.11111111111111
11433,13244,-12.105263157894736
11433,14683,-12.1
13487,12343,-12.09375
13931,13204,-12.071428571428571
12217,12266,-12.068493150684931
10529,12264,-12.066666666666666
12478,14986,-12.035714285714286
12278,14107,-12.035714285714286
14122,11433,-12.030927835051546
11057,15027,-12.0
12441,12266,-12.0
11433,15412,-12.0
12898,13204,-12.0
10397,14908,-11.975
11775,11292,-11.972222222222221
13487,14635,-11.96951219512195
14492,11433,-11.95945945945946
11823,13487,-11.958333333333334
12339,11292,-11.958041958041958
15016,12266,-11.954545454545455
14100,11433,-11.945121951219512
12266,13342,-11.936170212765957
14771,11433,-11.931506849315069
13029,11292,-11.930232558139535
13230,11057,-11.928571428571429
14098,10397,-11.923076923076923
11122,14869,-11.90566037735849
11278,13487,-11.902777777777779
14869,14489,-11.9
12278,11298,-11.892857142857142
11433,11057,-11.887755102040817
11042,15304,-11.875
14262,13930,-11.855072463768115
10821,12451,-11.8375
11066,15304,-11.833333333333334
12953,13303,-11.822709163346614
11066,11259,-11.821428571428571
14576,10821,-11.819277108433734
13198,13303,-11.8
11433,15016,-11.8
13830,13796,-11.795454545454545
14100,14492,-11.782894736842104
13930,11193,-11.770833333333334
15016,11423,-11.75
12519,11447,-11.729166666666666
14869,15016,-11.72340425531915
10529,13303,-11.72
10599,13930,-11.708333333333334
10685,10397,-11.705128205128204
10800,12478,-11.703703703703704
11193,15304,-11.692307692307692
14679,14100,-11.689655172413794
11057,10423,-11.6875
13487,13871,-11.681818181818182
12197,10397,-11.678571428571429
12389,11292,-11.666666666666666
15027,13303,-11.648148148148149
11638,14869,-11.645569620253164
11503,10397,-11.642857142857142
12892,13871,-11.642857142857142
15370,10397,-11.638655462184873
12343,13487,-11.625
12391,11697,-11.607142857142858
11193,13204,-11.589473684210526
13851,10397,-11.575757575757576
12264,11057,-11.555555555555555
15376,12478,-11.535714285714286
11337,13930,-11.523809523809524
10785,11433,-11.5
11433,11066,-11.5
13029,13487,-11.486486486486486
13204,14107,-11.483050847457626
10821,10397,-11.475
12478,11252,-11.464285714285714
13344,13930,-11.461538461538462
14107,10299,-11.416666666666666
10821,13303,-11.405797101449275
14027,13487,-11.4
11433,10408,-11.4
14952,13930,-11.3875
14107,13487,-11.370716510903426
10792,13232,-11.357142857142858
13891,14869,-11.346153846153847
10397,10423,-11.329166666666667
14107,12278,-11.321428571428571
14635,11986,-11.321428571428571
12478,15304,-11.318181818181818
13342,13204,-11.316546762589928
14730,13204,-11.3125
11057,12191,-11.285714285714286
13487,11697,-11.27659574468085
11433,13485,-11.266666666666667
11292,13485,-11.265625
14100,15016,-11.254545454545454
14635,11193,-11.25
12197,14635,-11.25
10821,10994,-11.240963855421686
12953,15919,-11.227272727272727
11884,13487,-11.211538461538462
14057,10299,-11.196428571428571
13487,10713,-11.1875
11278,14747,-11.178571428571429
11423,10397,-11.177215189873417
12264,12266,-11.175
14082,13930,-11.166666666666666
13930,13577,-11.157894736842104
11618,15024,-11.15625
11867,11298,-11.142857142857142
13342,11433,-11.124183006535947
10423,13930,-11.083969465648854
12953,12266,-11.083333333333334
10397,12441,-11.076923076923077
12889,11193,-11.058823529411764
12339,11433,-11.0
12478,14122,-11.0
11618,13198,-11.0
14986,13930,-11.0
10423,10140,-11.0
14307,11057,-10.98989898989899
12278,13487,-10.981132075471699
13930,14006,-10.98076923076923
13204,11259,-10.967032967032967
14100,12451,-10.961538461538462
10257,10397,-10.935897435897436
12953,13485,-10.909090909090908
13871,13930,-10.897435897435898
12217,10397,-10.893854748603353
10599,11259,-10.892857142857142
10721,10994,-10.892857142857142
13930,14986,-10.875
12339,15304,-10.859375
11433,11267,-10.857142857142858
11433,10821,-10.854077253218884
10257,13204,-10.842105263157896
11278,10693,-10.825
11278,12451,-10.821428571428571
14107,13930,-10.815980629539952
13303,13487,-10.797619047619047
11921,11292,-10.782608695652174
14570,10397,-10.75
13487,14122,-10.75
13487,11884,-10.75
10434,10397,-10.708333333333334
13891,11292,-10.70103092783505
15370,13487,-10.695652173913043
11066,11278,-10.653846153846153
11292,14457,-10.636363636363637
10529,10397,-10.631578947368421
12889,11109,-10.625
11057,13198,-10.615384615384615
12953,12191,-10.589285714285714
12819,12523,-10.583333333333334
13930,10135,-10.56
14122,14100,-10.540229885057471
14100,15304,-10.538860103626943
10561,11292,-10.538461538461538
10397,15370,-10.53781512605042
13487,12953,-10.53631284916201
12898,11697,-10.535714285714286
11433,13367,-10.5
12953,10792,-10.5
13487,10423,-10.5
15919,11292,-10.5
14122,11292,-10.487804878048781
11278,10397,-10.479809976247031
11003,11292,-10.474576271186441
11259,13891,-10.464285714285714
11433,14711,-10.447368421052632
11042,14107,-10.446428571428571
14869,11097,-10.446428571428571
11140,11298,-10.4375
14869,10693,-10.428571428571429
11109,12266,-10.416666666666666
14869,13303,-10.4
10529,11618,-10.392857142857142
15016,11057,-10.38679245283019
13342,11278,-10.375
11603,14869,-10.372549019607844
11433,10529,-10.366666666666667
13871,13487,-10.356060606060606
10135,10397,-10.35483870967742
10874,15304,-10.333333333333334
11423,15016,-10.326923076923077
11980,11298,-10.310344827586206
10721,14057,-10.3
13296,13204,-10.291666666666666
14783,10397,-10.257142857142858
14730,14107,-10.25
14869,13485,-10.25
14869,13264,-10.25
14771,15016,-10.25
11618,13244,-10.23076923076923
11292,12478,-10.227722772277227
12953,13244,-10.222222222222221
12266,10279,-10.202702702702704
13502,12892,-10.2
13485,11292,-10.196969696969697
10732,13204,-10.178571428571429
14869,10779,-10.153846153846153
11721,13232,-10.15
12758,13796,-10.142857142857142
10627,11292,-10.142857142857142
12953,11298,-10.141891891891891
11066,13232,-10.129032258064516
12889,10666,-10.071428571428571
12173,12266,-10.071428571428571
11995,10397,-10.055837563451776
11433,14100,-10.048780487804878
12451,11298,-10.024096385542169
14869,11122,-10.0
14576,11057,-10.0
13487,13485,-10.0
11618,12094,-10.0
13342,11298,-9.97938144329897
12953,10397,-9.977029096477795
13502,12266,-9.964285714285714
12953,14685,-9.91304347826087
10627,13487,-9.904761904761905
10994,11697,-9.892857142857142
15016,13487,-9.891472868217054
11898,13487,-9.886363636363637
14100,14635,-9.884210526315789
12889,12264,-9.882352941176471
10821,12191,-9.879518072289157
10693,10397,-9.876494023904382
14908,10397,-9.8625
12264,13204,-9.86144578313253
10158,13577,-9.857142857142858
11433,10792,-9.851485148514852
14107,14100,-9.847368421052632
10257,11057,-9.825
14256,12523,-9.821428571428571
11278,13495,-9.803571428571429
