OriginAirportID,DestAirportID,Delay
13486,10397,-33.0
11292,12896,-30.333333333333332
11057,15027,-27.0
11413,12892,-27.0
11618,10299,-25.333333333333332
10849,12953,-25.0
11292,11267,-24.666666666666668
10994,11042,-24.666666666666668
12889,10299,-23.5
11042,10994,-23.333333333333332
14150,10333,-23.181818181818183
11292,12982,-23.0
12264,14869,-22.5
14747,10994,-22.0
11618,11193,-22.0
14747,12339,-21.966666666666665
13487,14683,-21.76923076923077
14843,11042,-21.75
14122,11618,-21.333333333333332
13198,14100,-21.142857142857142
11292,10279,-20.666666666666668
13871,14057,-20.633333333333333
12982,11292,-20.5
10713,14831,-20.25
14747,11278,-20.116666666666667
13303,14869,-19.88
15024,11618,-19.857142857142858
12953,10849,-19.5
12339,14747,-19.366666666666667
12441,13487,-19.0
12264,10693,-19.0
14683,11618,-18.333333333333332
12266,15024,-18.0
12264,15024,-17.791666666666668
10140,13487,-17.766666666666666
15024,10721,-17.6
14698,14747,-17.6
11278,14747,-17.4
12173,12264,-17.233333333333334
14100,14683,-17.142857142857142
12758,11292,-17.041666666666668
11122,11292,-17.0
14635,11292,-17.0
12892,11413,-16.5
14100,13198,-16.071428571428573
14794,14107,-16.05
10713,12266,-16.0
12217,11433,-16.0
13232,14843,-16.0
14262,13930,-16.0
11618,15024,-16.0
11292,13931,-16.0
14543,11292,-15.892857142857142
13577,10529,-15.875
11278,11193,-15.76923076923077
13296,11618,-15.75
13296,11433,-15.6
14869,12173,-15.533333333333333
14107,12264,-15.433333333333334
10785,10397,-15.4
11042,14843,-15.25
12478,10581,-15.25
13487,12129,-15.173076923076923
10279,11292,-15.0
11057,12264,-15.0
13367,13487,-15.0
14222,12173,-14.846153846153847
11193,13244,-14.777777777777779
14831,12758,-14.76923076923077
15370,13487,-14.75
10299,13487,-14.74025974025974
12339,14771,-14.696969696969697
11278,14057,-14.6
13930,12173,-14.533333333333333
10529,13577,-14.416666666666666
12896,11292,-14.333333333333334
11278,14321,-14.25
13230,11057,-14.225806451612904
10279,12266,-14.162790697674419
10299,14869,-14.142857142857142
12982,14747,-14.113636363636363
14252,13487,-14.042553191489361
14869,12264,-14.038461538461538
14828,12819,-14.033333333333333
11292,15041,-14.0
13204,13851,-14.0
15376,14057,-14.0
11986,12266,-14.0
14489,11292,-14.0
14635,12266,-13.93939393939394
14107,14794,-13.866666666666667
11042,14679,-13.823529411764707
13198,12266,-13.6
14679,12982,-13.517241379310345
14893,12173,-13.466666666666667
11433,11423,-13.444444444444445
14869,10779,-13.357142857142858
11648,13487,-13.333333333333334
12266,11423,-13.3
15041,12892,-13.25
10779,14869,-13.25
10299,13930,-13.237113402061855
14831,13487,-13.234375
14683,12478,-13.1
14869,11603,-13.024390243902438
12264,14321,-13.0
11292,11122,-13.0
11122,14869,-12.983333333333333
11292,14524,-12.933333333333334
15024,12266,-12.875
14057,11278,-12.866666666666667
12441,14771,-12.833333333333334
10299,11618,-12.666666666666666
14771,11109,-12.555555555555555
15024,12264,-12.5
14576,13487,-12.5
13244,11618,-12.411764705882353
12758,14107,-12.4
14869,14262,-12.35
11292,11995,-12.307692307692308
13487,11648,-12.090909090909092
12758,14771,-12.015873015873016
13851,13204,-12.0
14747,10849,-12.0
14635,14307,-12.0
10140,10423,-12.0
12264,11057,-12.0
13487,10423,-11.947368421052632
14747,14683,-11.9
14747,14492,-11.877551020408163
14107,12441,-11.862068965517242
13930,10299,-11.814432989690722
14869,13303,-11.72
10849,13487,-11.698795180722891
14869,11525,-11.696428571428571
13486,13487,-11.692307692307692
13487,13495,-11.6
14869,11097,-11.50943396226415
12389,13487,-11.483333333333333
13851,14869,-11.466666666666667
13204,14576,-11.464285714285714
14492,13495,-11.444444444444445
10299,10165,-11.444444444444445
10299,14771,-11.423076923076923
14113,14869,-11.402439024390244
10529,12889,-11.366666666666667
13871,12191,-11.3
14674,14107,-11.3
15096,12953,-11.285714285714286
13459,13487,-11.133333333333333
10792,11433,-11.133333333333333
10849,12892,-11.0
10299,11292,-11.0
10754,11630,-11.0
13487,15370,-10.982142857142858
13342,14057,-10.96
13127,14869,-10.933333333333334
13244,12892,-10.88
14489,14869,-10.866666666666667
14869,13198,-10.783333333333333
13931,11292,-10.714285714285714
14869,11122,-10.683333333333334
11423,11433,-10.666666666666666
14747,15041,-10.666666666666666
11618,13871,-10.666666666666666
10529,11618,-10.666666666666666
14869,13851,-10.64
12892,12758,-10.58974358974359
10792,13487,-10.553191489361701
13487,10739,-10.538461538461538
11140,11298,-10.5
14321,11278,-10.5
13486,14869,-10.477777777777778
13487,10299,-10.428571428571429
15376,13487,-10.428571428571429
14057,11042,-10.384615384615385
12945,13487,-10.366666666666667
11042,12266,-10.365079365079366
12441,14107,-10.344827586206897
13232,11481,-10.333333333333334
12156,11292,-10.266666666666667
14747,14262,-10.263157894736842
13487,12389,-10.25
13830,13930,-10.25
13502,12266,-10.217391304347826
14869,13485,-10.192307692307692
14683,14100,-10.076923076923077
13204,14057,-10.066666666666666
12451,13487,-10.055555555555555
13796,12758,-10.033333333333333
14683,14771,-10.033333333333333
12266,12012,-10.0
13930,14262,-10.0
13577,11057,-10.0
11423,11618,-10.0
11986,13204,-10.0
11097,11292,-10.0
11193,12889,-9.864864864864865
14869,11057,-9.783333333333333
14730,11292,-9.757575757575758
11618,13296,-9.75
14869,10423,-9.75
15370,13303,-9.75
14683,14869,-9.693877551020408
10849,14747,-9.666666666666666
11447,12519,-9.666666666666666
13244,11292,-9.658536585365853
14747,14689,-9.642857142857142
14252,14747,-9.593023255813954
14057,12266,-9.566265060240964
14252,14869,-9.55813953488372
12266,14831,-9.555555555555555
14869,13495,-9.533333333333333
13487,12343,-9.51923076923077
12280,13487,-9.5
12982,14771,-9.415094339622641
11193,14747,-9.411764705882353
14831,12982,-9.411764705882353
13487,13851,-9.394736842105264
14057,13487,-9.388571428571428
13204,13296,-9.384615384615385
13487,10631,-9.383333333333333
13964,11292,-9.333333333333334
14843,12264,-9.32
13487,14679,-9.31578947368421
12892,13851,-9.266666666666667
14869,12156,-9.244186046511627
14252,11292,-9.233333333333333
12478,11278,-9.21951219512195
11292,10599,-9.192307692307692
15919,12266,-9.141414141414142
14107,10561,-9.134831460674157
14869,11278,-9.1
13487,14252,-9.085106382978724
14869,13127,-9.066666666666666
14057,13342,-9.0
10299,12889,-9.0
13487,12278,-9.0
10529,11292,-9.0
13796,13830,-8.983333333333333
14908,11259,-8.962962962962964
11423,11292,-8.925925925925926
15380,13487,-8.904761904761905
10397,12173,-8.9
12441,11292,-8.897058823529411
12953,13495,-8.821428571428571
15389,14869,-8.813953488372093
11292,13029,-8.781818181818181
14893,10397,-8.77027027027027
13184,13487,-8.76923076923077
15991,10926,-8.766666666666667
13487,14893,-8.765625
14492,12266,-8.758620689655173
11423,12266,-8.75
13487,14908,-8.732558139534884
13487,14520,-8.716666666666667
14869,14683,-8.714285714285714
14057,10397,-8.69281045751634
11603,14869,-8.682926829268293
14057,15016,-8.666666666666666
13487,12441,-8.666666666666666
12892,11278,-8.616666666666667
14683,11433,-8.6
14057,13198,-8.566666666666666
14696,11618,-8.566666666666666
14747,14698,-8.566666666666666
13029,11292,-8.56
11003,11292,-8.546666666666667
10868,12953,-8.538461538461538
14679,11433,-8.532467532467532
14457,11292,-8.516666666666667
14730,14107,-8.515151515151516
12266,11146,-8.5
11292,13964,-8.5
11986,11292,-8.488636363636363
12173,12016,-8.466666666666667
11525,14869,-8.464285714285714
14869,14113,-8.451219512195122
11292,14193,-8.428571428571429
14869,14457,-8.419354838709678
11977,11433,-8.4
11066,12892,-8.372881355932204
11637,11292,-8.324675324675324
14747,10397,-8.31294964028777
11884,14107,-8.311111111111112
13487,15376,-8.285714285714286
12266,12945,-8.275862068965518
14679,12758,-8.176470588235293
13495,11433,-8.129310344827585
11146,13577,-8.125
12003,13487,-8.1
11986,10397,-8.067567567567568
14869,11193,-8.040816326530612
14747,15016,-8.01639344262295
10627,12889,-8.0
13495,14869,-7.933333333333334
10620,11292,-7.870689655172414
10620,13487,-7.848101265822785
11630,13487,-7.833333333333333
11433,14321,-7.8
11057,13577,-7.793103448275862
13367,11292,-7.769230769230769
11111,13930,-7.766666666666667
14576,11433,-7.753246753246753
14869,10372,-7.714285714285714
14869,12191,-7.666666666666667
14122,12892,-7.633333333333334
14057,11433,-7.62962962962963
12266,11986,-7.62962962962963
13487,10141,-7.6
10257,11433,-7.584905660377358
11637,13487,-7.580357142857143
13930,12448,-7.571428571428571
10257,13487,-7.526315789473684
14679,12264,-7.48314606741573
12982,14107,-7.473684210526316
14635,11193,-7.470588235294118
13851,13930,-7.433333333333334
14869,12339,-7.421052631578948
12156,14869,-7.4186046511627906
13198,14193,-7.407407407407407
12896,12266,-7.366666666666666
11049,12266,-7.357142857142857
14307,11433,-7.3561643835616435
14747,14252,-7.348837209302325
11865,14869,-7.333333333333333
14794,11292,-7.333333333333333
13487,10140,-7.3
12519,11292,-7.266666666666667
13232,14193,-7.25
13296,10397,-7.233333333333333
14869,10693,-7.233333333333333
13851,13487,-7.205128205128205
11537,11433,-7.170731707317073
10529,13303,-7.166666666666667
15376,12266,-7.157894736842105
11884,11292,-7.154471544715447
10693,14869,-7.129032258064516
11433,13577,-7.097560975609756
11097,14869,-7.0754716981132075
12892,12402,-7.071428571428571
12982,14831,-7.0588235294117645
11292,13485,-7.052631578947368
12523,12819,-7.038461538461538
13930,13296,-7.0
12323,12953,-7.0
13244,11193,-7.0
12892,11066,-6.9491525423728815
10918,14869,-6.903846153846154
12266,10747,-6.885245901639344
10713,14057,-6.87719298245614
12889,10279,-6.866666666666666
10245,10299,-6.851851851851852
14771,12441,-6.833333333333333
10685,13487,-6.833333333333333
14570,13232,-6.818181818181818
14869,11109,-6.803571428571429
14107,14674,-6.8
15841,12819,-6.766666666666667
10821,13577,-6.766666666666667
13930,10140,-6.75
14831,12266,-6.7407407407407405
11433,13495,-6.732758620689655
14869,12280,-6.732758620689655
14869,14252,-6.732558139534884
11447,11292,-6.681818181818182
14679,13487,-6.654867256637168
12266,11049,-6.642857142857143
13232,14908,-6.62962962962963
12819,12523,-6.615384615384615
13296,15304,-6.5588235294117645
12389,11292,-6.555555555555555
10372,12266,-6.538461538461538
14869,11433,-6.533898305084746
10693,12264,-6.5
12889,11109,-6.5
10599,11292,-6.5
14576,10397,-6.488888888888889
14869,11921,-6.476744186046512
13487,14057,-6.474285714285714
11193,10529,-6.470588235294118
10299,12173,-6.466666666666667
14869,10397,-6.466165413533835
10685,10397,-6.465116279069767
13851,11292,-6.455882352941177
15024,14100,-6.444444444444445
13487,11630,-6.433333333333334
11648,14869,-6.431818181818182
14869,15016,-6.4
14057,12264,-6.4
11013,11433,-6.375
14747,12264,-6.375
15376,13232,-6.366666666666666
12265,13577,-6.352941176470588
12441,10397,-6.333333333333333
10666,12889,-6.333333333333333
11109,12266,-6.30188679245283
12173,12266,-6.3
15376,14107,-6.290322580645161
14489,12892,-6.266666666666667
13487,13486,-6.25
14843,13232,-6.25
12255,11292,-6.211538461538462
14057,12173,-6.1911764705882355
13204,14730,-6.17948717948718
11423,12889,-6.166666666666667
12339,14869,-6.157894736842105
10397,10140,-6.151898734177215
13930,13577,-6.151515151515151
13487,15096,-6.148148148148148
10713,13232,-6.111111111111111
12129,13487,-6.096153846153846
13830,14107,-6.0508474576271185
14747,11603,-6.023255813953488
11433,14869,-6.016949152542373
11618,14122,-6.0
12339,13495,-6.0
14570,12266,-6.0
11697,13342,-6.0
13871,11618,-6.0
11638,14747,-6.0
11042,11292,-5.965753424657534
13487,11977,-5.963414634146342
15016,10994,-5.962962962962963
14869,13486,-5.944444444444445
11109,10397,-5.933333333333334
12266,12173,-5.933333333333334
12278,12266,-5.922330097087379
11433,10423,-5.905882352941177
14057,13871,-5.9
11823,11618,-5.9
11997,12523,-5.888888888888889
14730,15304,-5.888888888888889
14492,11433,-5.884615384615385
11630,10299,-5.875
10423,11433,-5.845238095238095
13577,12265,-5.823529411764706
12266,10994,-5.815789473684211
13485,11292,-5.802631578947368
13342,12892,-5.8
12339,11433,-5.795918367346939
14747,13487,-5.77112676056338
14893,13830,-5.766666666666667
14869,15389,-5.755813953488372
14100,11066,-5.75
11267,13232,-5.75
12280,11292,-5.741573033707865
13487,12339,-5.721153846153846
11423,13487,-5.72
10994,14747,-5.705882352941177
13830,11298,-5.7
10666,14747,-5.666666666666667
11097,13930,-5.666666666666667
11697,10874,-5.666666666666667
12280,14869,-5.637931034482759
10713,14679,-5.631578947368421
11109,12889,-5.615384615384615
14108,13487,-5.6
14107,14588,-5.6
12266,10868,-5.576923076923077
13487,10792,-5.553191489361702
14689,11292,-5.55
10140,10397,-5.518987341772152
12173,10397,-5.5
14524,11292,-5.5
11986,11433,-5.5
12758,14747,-5.5
15380,10397,-5.5
12266,10185,-5.481927710843373
13871,11433,-5.479166666666667
10577,11433,-5.475
11042,13204,-5.467889908256881
14771,13487,-5.455223880597015
11921,14869,-5.4186046511627906
14869,15376,-5.415584415584416
13485,14869,-5.384615384615385
13487,10693,-5.373134328358209
14107,11638,-5.366666666666666
12758,12982,-5.366666666666666
14908,12266,-5.340740740740741
11618,10529,-5.333333333333333
14747,14100,-5.321428571428571
14679,11042,-5.294117647058823
13433,11292,-5.254237288135593
14771,12758,-5.253968253968254
13204,13871,-5.25
11292,10994,-5.178571428571429
14869,15041,-5.175675675675675
13871,12266,-5.169642857142857
14679,10713,-5.157894736842105
14869,14794,-5.15
15016,14869,-5.1
12892,12264,-5.076487252124646
14869,14492,-5.066666666666666
10731,10397,-5.058139534883721
14635,11433,-5.035294117647059
11433,11013,-5.017857142857143
15016,11057,-5.0
14679,11057,-5.0
11481,10423,-5.0
12953,10785,-5.0
11278,14100,-5.0
11884,14869,-4.973684210526316
12266,14635,-4.9393939393939394
14492,13487,-4.91358024691358
13487,12884,-4.909090909090909
12266,14843,-4.9
12266,12177,-4.892857142857143
13891,14869,-4.883720930232558
14679,13830,-4.870967741935484
14747,12982,-4.863636363636363
12519,11447,-4.846153846153846
11481,10693,-4.816666666666666
13076,13487,-4.790697674418604
13495,14492,-4.777777777777778
13577,11146,-4.75
12264,14492,-4.74
11042,11433,-4.734939759036145
12173,13930,-4.733333333333333
10821,11481,-4.7272727272727275
11921,14107,-4.7
14679,12266,-4.697986577181208
14869,13487,-4.660919540229885
14771,10299,-4.6521739130434785
14869,14570,-4.640350877192983
14107,12896,-4.633333333333334
12343,13487,-4.615384615384615
13487,14869,-4.614942528735632
13487,12945,-4.566666666666666
14831,10397,-4.558139534883721
11996,11433,-4.53932584269663
13577,14025,-4.538461538461538
12892,11109,-4.535211267605634
15096,13204,-4.533333333333333
12173,11292,-4.533333333333333
14457,10397,-4.5
11433,14150,-4.4875
14869,14831,-4.477832512315271
12266,13851,-4.472222222222222
12898,13204,-4.466666666666667
16218,14107,-4.466666666666667
13930,13244,-4.458333333333333
10408,13487,-4.454545454545454
10849,14869,-4.443181818181818
10849,14057,-4.428571428571429
14193,11292,-4.428571428571429
14869,12003,-4.404761904761905
14747,10140,-4.4
10397,14307,-4.3977272727272725
14057,11292,-4.392215568862276
10874,10397,-4.387096774193548
12339,13487,-4.376237623762377
12266,11982,-4.375
10800,14869,-4.366906474820144
13256,12266,-4.362745098039215
15016,14193,-4.333333333333333
11042,13495,-4.3
14747,10693,-4.295454545454546
14057,12191,-4.266666666666667
13487,12335,-4.233333333333333
13495,14100,-4.22972972972973
