OriginAirportID,DestAirportID,Delay
13871,14679,-47.83870967741935
11433,12451,-41.0
13502,12953,-31.5
14828,10299,-31.0
14679,12758,-27.571428571428573
14683,11618,-27.322580645161292
12758,10299,-26.8
10299,10165,-26.22222222222222
11433,11537,-26.0
13502,11057,-25.666666666666668
10721,14057,-25.555555555555557
14747,14698,-25.35483870967742
12884,13487,-25.0
10792,13303,-24.2
10529,12892,-23.789473684210527
10299,12758,-23.6
14679,13871,-23.322580645161292
15412,12953,-23.0
13502,10397,-22.8
15991,12523,-22.2
14262,13487,-21.90909090909091
11503,12478,-21.75
14027,12266,-21.193548387096776
14122,12478,-21.0
12982,11292,-20.833333333333332
12173,10299,-20.52
14107,12264,-20.35483870967742
12945,13487,-20.2
12264,11027,-20.153846153846153
14747,15304,-20.096774193548388
14869,12264,-19.9
14747,12339,-19.612903225806452
14730,14107,-19.580645161290324
11413,14107,-19.444444444444443
12173,14869,-19.29032258064516
13487,12889,-19.246575342465754
11292,14524,-19.161290322580644
14747,10693,-19.125
13487,10299,-19.0
15376,14831,-18.967741935483872
13930,10469,-18.666666666666668
12264,10693,-18.666666666666668
12266,14524,-18.633333333333333
14893,12264,-18.625
13830,14893,-18.612903225806452
12451,14100,-18.5
13127,14869,-18.35593220338983
10693,12264,-18.333333333333332
11433,14679,-18.163636363636364
12266,11278,-18.152
14252,13487,-18.129032258064516
12758,11292,-18.066666666666666
12266,11193,-18.0
12012,12266,-17.75
12264,14869,-17.65
14679,12264,-17.620689655172413
11193,13487,-17.428571428571427
14893,13830,-17.419354838709676
13487,14679,-17.398058252427184
10693,14869,-17.233333333333334
14747,13851,-17.058823529411764
14683,14869,-17.0
13830,14057,-16.95
14570,10397,-16.9
10299,12173,-16.88
13487,14908,-16.753086419753085
12992,11298,-16.75
13830,14869,-16.727272727272727
13198,12266,-16.657894736842106
14747,11697,-16.53061224489796
12217,11433,-16.235294117647058
11433,14908,-16.214285714285715
12523,14828,-16.140350877192983
11481,15016,-16.0
14570,13487,-15.909090909090908
10299,13830,-15.846153846153847
11278,14747,-15.758064516129032
14107,11193,-15.722222222222221
