OriginAirportID,DestAirportID,Delay
12953,13502,-52.0
12012,12266,-46.0
13830,10299,-38.0
12094,12264,-33.5
14843,11433,-33.0
13198,11618,-32.0
15024,10721,-30.0
10666,13830,-30.0
12094,11618,-29.5
11503,12892,-29.0
12264,12094,-29.0
15027,11057,-28.2
12758,10666,-27.0
13502,12953,-27.0
13502,12892,-26.0
12266,13502,-26.0
12264,14869,-26.0
13303,11503,-25.333333333333332
15024,13930,-25.22222222222222
11503,14107,-25.0
10849,11618,-24.5
11503,11618,-24.5
14492,12266,-24.0
11618,14986,-23.1
11042,14843,-22.833333333333332
15356,13930,-22.6
11292,12758,-22.428571428571427
10257,11618,-22.4
12264,15024,-22.392857142857142
11618,12094,-22.0
10299,12758,-21.666666666666668
11618,12441,-21.666666666666668
14679,12758,-21.642857142857142
15024,12264,-21.571428571428573
13502,13930,-21.5
13204,14057,-21.3
12266,14570,-21.0
12441,11618,-20.666666666666668
13244,13930,-20.416666666666668
11618,10529,-20.0
12266,15024,-20.0
14794,14107,-19.766666666666666
11648,13487,-19.5
13487,10299,-19.466666666666665
10792,13487,-19.291666666666668
14683,11618,-19.06896551724138
14457,14869,-18.9
14489,11292,-18.866666666666667
14679,13487,-18.57894736842105
12982,11292,-18.2
10257,14635,-18.166666666666668
12892,13871,-18.0
10821,11481,-17.852941176470587
14635,12266,-17.852941176470587
13264,11292,-17.4
10754,10299,-17.340425531914892
14685,11433,-17.333333333333332
10299,14107,-17.176470588235293
14771,10693,-17.066666666666666
12173,11292,-17.0
12266,12012,-17.0
14100,12323,-16.75
10158,14027,-16.615384615384617
14843,11042,-16.5
13930,13502,-16.5
12982,14057,-16.285714285714285
14122,13495,-16.2
13871,14057,-16.166666666666668
12819,12523,-16.16
14576,13487,-16.16
13930,12094,-16.0
14570,12266,-16.0
12266,14843,-16.0
14570,13232,-15.866666666666667
13930,15356,-15.8
14869,12264,-15.714285714285714
14893,12264,-15.566666666666666
14262,13487,-15.5
10299,12889,-15.384615384615385
14256,12523,-15.3
12173,14869,-15.266666666666667
14831,13487,-15.2
14893,12266,-15.172413793103448
12478,11433,-15.13888888888889
13930,10299,-15.066666666666666
14543,11292,-15.036363636363637
12266,14122,-15.0
14576,12953,-15.0
13830,10666,-15.0
14492,11193,-15.0
14307,14635,-14.96
10800,14869,-14.916666666666666
14254,13204,-14.9
13487,12156,-14.846153846153847
12478,11252,-14.8
14843,11298,-14.716666666666667
11292,12255,-14.52
14057,15016,-14.516666666666667
13487,12389,-14.516666666666667
13204,14321,-14.5
13303,14869,-14.44
13184,13487,-14.44
14057,12264,-14.433333333333334
13198,14683,-14.366666666666667
11423,13204,-14.333333333333334
14869,11097,-14.283333333333333
10397,12173,-14.166666666666666
10299,12173,-14.1
12758,13796,-14.066666666666666
14222,12173,-14.0
13476,14107,-14.0
10397,10158,-14.0
13296,13930,-13.909090909090908
12173,13930,-13.8
12889,10299,-13.76923076923077
10721,10158,-13.75
13502,11292,-13.666666666666666
12451,12191,-13.633333333333333
10685,13487,-13.625
11042,15016,-13.6
12173,12016,-13.566666666666666
14698,14747,-13.555555555555555
13264,14869,-13.55
10849,13930,-13.5
11618,10434,-13.5
13930,15024,-13.444444444444445
14685,13487,-13.4
12478,14986,-13.4
13830,14057,-13.333333333333334
13487,12003,-13.3
13342,14679,-13.275862068965518
15841,14256,-13.2
13495,14122,-13.2
14150,11433,-13.155172413793103
14489,14869,-13.120689655172415
10994,11433,-13.0
11721,13487,-13.0
11146,13577,-13.0
15370,13487,-12.933333333333334
10926,10299,-12.933333333333334
12982,14107,-12.842105263157896
14107,10299,-12.823529411764707
13029,10397,-12.807692307692308
13127,14869,-12.75
14747,14698,-12.722222222222221
12523,14828,-12.690909090909091
14252,11292,-12.683333333333334
11503,13303,-12.666666666666666
10158,13577,-12.366666666666667
15991,10926,-12.366666666666667
14730,14107,-12.366666666666667
10434,10397,-12.366666666666667
13930,10849,-12.307692307692308
15356,11057,-12.23076923076923
14635,10874,-12.2
14492,12191,-12.2
14057,12266,-12.084745762711865
14027,14122,-12.0
14683,14747,-12.0
11618,11503,-12.0
14576,11618,-12.0
10299,13487,-11.933333333333334
13970,10299,-11.823529411764707
15027,10397,-11.8
14122,11292,-11.737373737373737
11193,11618,-11.692307692307692
14122,13487,-11.675
11122,14869,-11.65
10874,15304,-11.636363636363637
11503,12478,-11.5
14057,12982,-11.428571428571429
13487,12129,-11.42
15841,12819,-11.4
11423,11618,-11.391304347826088
12389,11292,-11.36
14683,12264,-11.333333333333334
12758,14771,-11.295081967213115
12343,13487,-11.288461538461538
12519,11447,-11.27450980392157
10713,11298,-11.266666666666667
12173,13487,-11.25
13303,13487,-11.238095238095237
14831,13232,-11.233333333333333
10721,12191,-11.209876543209877
12339,13495,-11.2
10299,13873,-11.176470588235293
15370,14869,-11.172413793103448
14893,13930,-11.151162790697674
14252,14869,-11.142857142857142
14256,15841,-11.133333333333333
12953,14986,-11.10344827586207
10408,10397,-11.090909090909092
11638,14869,-11.047058823529412
14747,13495,-11.033333333333333
11003,13487,-11.03125
11503,12264,-11.0
13502,11618,-11.0
12451,11259,-11.0
10529,13303,-10.966666666666667
12953,12191,-10.916666666666666
12278,13487,-10.91139240506329
10721,11259,-10.9
14254,12478,-10.866666666666667
14831,12266,-10.827586206896552
12523,10299,-10.823529411764707
14908,11618,-10.818181818181818
10529,13487,-10.816666666666666
11618,14831,-10.8
13830,11298,-10.777777777777779
11292,10299,-10.766666666666667
14869,12156,-10.734939759036145
12156,14869,-10.650602409638553
14869,11423,-10.583333333333334
11775,11292,-10.574468085106384
14674,14107,-10.533333333333333
10721,13577,-10.533333333333333
14831,10721,-10.521739130434783
